Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            1.849525            7.004368            
1.000000            1.761754            7.747104            
2.000000            1.673092            5.649115            
3.000000            1.591139            6.656517            
4.000000            1.514893            5.474126            
5.000000            1.446074            6.667180            
6.000000            1.383027            5.532636            
7.000000            1.324214            6.928400            
8.000000            1.269501            6.848697            
9.000000            1.218655            5.492403            
10.000000           1.172255            7.750638            
11.000000           1.129864            7.138105            
12.000000           1.091154            5.960252            
13.000000           1.054480            5.447057            
14.000000           1.021016            6.539532            
15.000000           0.989996            7.286089            
16.000000           0.961461            6.263429            
17.000000           0.935441            6.615138            
18.000000           0.910966            6.572371            
19.000000           0.888416            6.306938            
20.000000           0.867571            6.399110            
21.000000           0.847509            7.337405            
22.000000           0.828445            7.408364            
23.000000           0.811367            7.412054            
24.000000           0.795440            8.750450            
25.000000           0.780747            8.651509            
26.000000           0.767140            6.753522            
27.000000           0.754081            7.812557            
28.000000           0.741702            7.478784            
29.000000           0.729946            7.661563            
30.000000           0.718611            7.487109            
31.000000           0.708469            7.484234            
32.000000           0.698495            7.398791            
33.000000           0.689517            9.313500            
34.000000           0.680865            9.800559            
35.000000           0.672762            10.033683           
36.000000           0.664759            7.632564            
37.000000           0.656112            7.274417            
38.000000           0.648485            7.131372            
39.000000           0.641094            6.561610            
40.000000           0.633776            6.358333            
41.000000           0.626894            6.287375            
42.000000           0.620123            6.154017            
43.000000           0.613616            7.293169            
44.000000           0.607084            7.290220            
45.000000           0.600904            7.299850            
46.000000           0.594671            7.323700            
47.000000           0.588844            7.341249            
48.000000           0.583008            7.330915            
49.000000           0.577194            7.525934            
50.000000           0.571908            7.587145            
51.000000           0.566012            8.677673            
52.000000           0.561090            8.769968            
53.000000           0.556049            9.061196            
54.000000           0.551023            9.039913            
55.000000           0.546220            9.070156            
56.000000           0.541428            8.134591            
57.000000           0.537061            8.145099            
58.000000           0.532441            8.672874            
59.000000           0.528063            8.778482            
60.000000           0.523566            8.197982            
61.000000           0.519515            8.213457            
62.000000           0.515589            8.322520            
63.000000           0.511697            8.611614            
64.000000           0.507401            8.592226            
65.000000           0.504086            9.519324            
66.000000           0.500638            10.016162           
67.000000           0.497520            9.394262            
68.000000           0.494442            9.464711            
69.000000           0.491473            8.732574            
70.000000           0.488589            9.606252            
71.000000           0.485719            9.536156            
72.000000           0.483136            9.875107            
73.000000           0.480723            10.003643           
74.000000           0.478205            10.269236           
75.000000           0.475611            11.857933           
76.000000           0.473141            10.747898           
77.000000           0.470844            7.951792            
78.000000           0.467054            7.875547            
79.000000           0.463257            8.044884            
80.000000           0.459435            8.543425            
81.000000           0.456379            8.463568            
82.000000           0.453374            8.329405            
83.000000           0.450592            8.876789            
84.000000           0.448180            8.958102            
85.000000           0.446088            8.236587            
86.000000           0.443593            9.100354            
87.000000           0.441760            9.709269            
88.000000           0.439980            9.147824            
89.000000           0.438304            8.744875            
90.000000           0.436703            8.899917            
91.000000           0.435221            9.165152            
92.000000           0.434035            9.921146            
93.000000           0.433002            9.970515            
94.000000           0.431694            9.730830            
95.000000           0.430850            9.795923            
96.000000           0.430178            10.062478           
97.000000           0.429641            10.194008           
98.000000           0.429216            10.098780           
99.000000           0.428721            10.805060           
100.000000          0.428237            10.764069           
101.000000          0.427697            10.524831           
102.000000          0.427297            10.334574           
103.000000          0.427071            10.821732           
104.000000          0.426741            10.774209           
105.000000          0.426380            10.514405           
106.000000          0.426226            10.511843           
107.000000          0.426124            10.135880           
108.000000          0.425910            9.354352            
109.000000          0.425816            9.367649            
110.000000          0.425582            10.346626           
111.000000          0.425475            9.518884            
112.000000          0.425367            9.377015            
112.000000          0.425367            9.377015            
113.000000          0.424556            8.960257            
114.000000          0.424443            9.401382            
114.000000          0.424443            9.401382            
115.000000          0.424004            9.505617            
116.000000          0.423822            10.919306           
117.000000          0.423719            10.921069           
117.000000          0.423719            10.921069           
118.000000          0.423198            10.925046           
118.000000          0.423198            10.925046           
119.000000          0.422739            10.966929           
120.000000          0.422597            10.623685           
121.000000          0.422490            10.677552           
122.000000          0.422378            12.172910           
123.000000          0.422350            10.053903           
124.000000          0.422325            10.117184           
125.000000          0.422225            9.481298            
126.000000          0.422145            9.503939            
126.000000          0.422145            9.503939            
127.000000          0.421929            9.518298            
127.000000          0.421929            9.518298            
128.000000          0.421859            9.693695            
129.000000          0.421741            9.693231            
130.000000          0.421660            11.134199           
131.000000          0.421342            11.242570           
132.000000          0.421290            10.288363           
133.000000          0.421228            10.303894           
134.000000          0.421222            10.288405           
135.000000          0.421172            9.972700            
136.000000          0.421075            10.909589           
136.000000          0.421075            10.909589           
137.000000          0.420912            11.952967           
138.000000          0.420875            12.021800           
139.000000          0.420697            10.630722           
139.000000          0.420697            10.630722           
140.000000          0.420673            11.208215           
141.000000          0.420362            11.378109           
141.000000          0.420362            11.378109           
141.000000          0.420362            11.378109           
142.000000          0.420258            12.675402           
142.000000          0.420258            12.675402           
142.000000          0.420258            12.675402           
143.000000          0.419992            12.031156           
144.000000          0.419486            11.986891           
145.000000          0.419472            11.820715           
145.000000          0.419472            11.820715           
146.000000          0.419441            11.788240           
147.000000          0.419409            11.820424           
148.000000          0.419402            11.957857           
148.000000          0.419402            11.957857           
148.000000          0.419402            11.957857           
149.000000          0.419338            11.823354           
150.000000          0.419335            11.846117           
150.000000          0.419335            11.846117           
150.000000          0.419335            11.846117           
151.000000          0.419318            12.161821           
152.000000          0.419188            12.789602           
152.000000          0.419188            12.789602           
152.000000          0.419188            12.789602           
152.000000          0.419188            12.789602           
153.000000          0.419045            12.670818           
154.000000          0.419013            11.229542           
155.000000          0.418896            11.156759           
156.000000          0.418794            10.122351           
157.000000          0.418760            10.315249           
158.000000          0.418620            10.371295           
159.000000          0.418575            10.372955           
159.000000          0.418575            10.372955           
159.000000          0.418575            10.372955           
159.000000          0.418575            10.372955           
160.000000          0.418431            11.867420           
160.000000          0.418431            11.867420           
160.000000          0.418431            11.867420           
160.000000          0.418431            11.867420           
161.000000          0.418377            11.871413           
162.000000          0.418312            10.652694           
163.000000          0.418269            10.649707           
164.000000          0.418252            10.566798           
165.000000          0.418251            11.783511           
166.000000          0.418031            11.270944           
167.000000          0.418002            11.271335           
167.000000          0.418002            11.271335           
168.000000          0.417998            12.804194           
168.000000          0.417998            12.804194           
169.000000          0.417995            10.406515           
170.000000          0.417899            10.430667           
171.000000          0.417824            10.263807           
172.000000          0.417664            10.139071           
173.000000          0.417651            10.251398           
174.000000          0.417560            10.110123           
175.000000          0.417488            10.106071           
176.000000          0.417245            10.241205           
176.000000          0.417245            10.241205           
176.000000          0.417245            10.241205           
176.000000          0.417245            10.241205           
176.000000          0.417245            10.241205           
177.000000          0.417150            10.163616           
177.000000          0.417150            10.163616           
177.000000          0.417150            10.163616           
177.000000          0.417150            10.163616           
177.000000          0.417150            10.163616           
178.000000          0.417130            10.202958           
178.000000          0.417130            10.202958           
178.000000          0.417130            10.202958           
178.000000          0.417130            10.202958           
178.000000          0.417130            10.202958           
179.000000          0.417118            10.284681           
179.000000          0.417118            10.284681           
179.000000          0.417118            10.284681           
179.000000          0.417118            10.284681           
179.000000          0.417118            10.284681           
180.000000          0.417081            11.300649           
180.000000          0.417081            11.300649           
180.000000          0.417081            11.300649           
180.000000          0.417081            11.300649           
180.000000          0.417081            11.300649           
180.000000          0.417081            11.300649           
180.000000          0.417081            11.300649           
180.000000          0.417081            11.300649           
180.000000          0.417081            11.300649           
180.000000          0.417081            11.300649           


#5626s 5626874ms 5626874520us 
Initial digital shape size: 8315 pixels.
