Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            7.603500            14.260211           
1.000000            7.325027            14.299835           
2.000000            7.091365            14.330428           
3.000000            6.891327            14.400086           
4.000000            6.717276            15.844503           
5.000000            6.596728            16.831276           
6.000000            6.494953            18.854855           
7.000000            6.421586            18.421660           
8.000000            6.345289            22.075131           
9.000000            6.282844            22.135189           
10.000000           6.233296            22.246185           
11.000000           6.178275            17.448718           
12.000000           6.127349            17.377960           
13.000000           6.074947            17.406894           
14.000000           6.033626            17.731955           
15.000000           5.985899            17.722643           
16.000000           5.918887            17.877504           
17.000000           5.859950            18.041550           
18.000000           5.805575            18.716685           
19.000000           5.727287            18.719239           
20.000000           5.656254            18.704823           
21.000000           5.588001            18.669549           
22.000000           5.515213            18.286827           
23.000000           5.441308            18.787144           
24.000000           5.157736            19.925556           
25.000000           5.108131            20.735425           
26.000000           5.024179            18.782263           
27.000000           4.790614            23.069810           
28.000000           4.725563            24.331784           
29.000000           4.673828            25.739904           
30.000000           4.626886            24.262652           
31.000000           4.596279            23.027489           
32.000000           4.568814            22.712460           
33.000000           4.542487            23.162439           
34.000000           4.497092            24.166530           
35.000000           4.473006            25.321739           
36.000000           4.450660            25.349444           
37.000000           4.425176            25.401004           
38.000000           4.208239            29.337864           
39.000000           4.172642            29.547597           
40.000000           4.143335            31.165620           
41.000000           4.092786            30.184291           
42.000000           4.054989            30.231849           
43.000000           3.991174            31.445270           
44.000000           3.919949            32.859204           
45.000000           3.858241            33.138878           
46.000000           3.820660            31.347484           
47.000000           3.782367            33.707628           
48.000000           3.749903            31.204120           
49.000000           3.723017            30.763635           
50.000000           3.705487            31.475395           
51.000000           3.680743            33.619468           
52.000000           3.664462            34.095091           
53.000000           3.649315            32.476468           
54.000000           3.629067            32.292787           
55.000000           3.613243            32.741587           
56.000000           3.601044            33.007239           
57.000000           3.580192            31.748204           
58.000000           3.567651            31.788266           
59.000000           3.553108            32.870480           
60.000000           3.530502            31.037493           
61.000000           3.507041            30.395400           
62.000000           3.206382            31.815091           
63.000000           3.019797            32.469248           
64.000000           3.001364            33.877364           
65.000000           2.986204            33.980276           
66.000000           2.972942            34.559886           
67.000000           2.958827            34.530568           
68.000000           2.945905            34.462909           
69.000000           2.929704            34.753570           
70.000000           2.719111            34.701488           
71.000000           2.634369            35.781786           
72.000000           2.581949            37.621264           
73.000000           2.547137            33.958856           
74.000000           2.526629            35.988170           
75.000000           2.506723            34.555230           
76.000000           2.491663            34.818032           
77.000000           2.477701            34.927002           
78.000000           2.455673            35.981626           
79.000000           2.430022            38.302123           
80.000000           2.410037            38.434619           
81.000000           2.392953            38.065937           
82.000000           2.374295            38.918705           
83.000000           2.359318            38.622163           
84.000000           2.344987            39.248068           
85.000000           2.328479            38.161696           
86.000000           2.309837            42.591889           
87.000000           2.297198            42.758647           
88.000000           2.278792            42.859866           
89.000000           2.260452            42.272889           
90.000000           2.244499            41.859200           
91.000000           2.227825            43.467797           
92.000000           2.211764            43.123552           
93.000000           2.195674            43.263837           
94.000000           2.174722            41.789518           
95.000000           2.160894            42.842911           
96.000000           2.150004            42.598797           
97.000000           2.137839            41.980529           
98.000000           2.128343            42.928237           
99.000000           2.118277            43.450831           
100.000000          2.105439            42.663963           
101.000000          2.096279            42.839531           
102.000000          2.086926            44.411831           
103.000000          2.081945            44.152377           
104.000000          2.077415            44.532413           
105.000000          2.074336            43.957859           
106.000000          2.071852            44.863571           
107.000000          2.068557            43.580141           
108.000000          2.062176            44.077192           
109.000000          2.059864            44.068963           
110.000000          2.058033            42.759745           
111.000000          2.057452            43.621414           
112.000000          2.054837            42.987418           
113.000000          2.053497            42.043397           
114.000000          2.036272            39.345873           
115.000000          1.977320            38.234775           
116.000000          1.970047            38.145760           
117.000000          1.969130            39.903593           
118.000000          1.964189            37.863134           
119.000000          1.959291            35.559248           
120.000000          1.955676            35.872392           
121.000000          1.952626            37.491052           
122.000000          1.949655            35.216934           
123.000000          1.949398            35.177766           
124.000000          1.931826            35.507594           
125.000000          1.925801            36.569267           
126.000000          1.911812            37.165769           
127.000000          1.906722            39.150545           
128.000000          1.896798            37.377631           
129.000000          1.888211            39.224973           
130.000000          1.883010            40.056277           
131.000000          1.875058            36.518300           
132.000000          1.860734            37.180663           
133.000000          1.856200            36.296602           
134.000000          1.852413            34.645273           
135.000000          1.851446            36.261047           
136.000000          1.850971            35.893642           
137.000000          1.850103            35.601246           
137.000000          1.850103            35.601246           
138.000000          1.758761            35.389822           
139.000000          1.758599            37.232155           
140.000000          1.757932            35.057591           
141.000000          1.757387            36.710510           
141.000000          1.757387            36.710510           
142.000000          1.672724            31.396351           
143.000000          1.671137            32.774249           
144.000000          1.665097            30.751775           
145.000000          1.659969            30.972986           
146.000000          1.658437            32.025352           
147.000000          1.656165            32.225207           
148.000000          1.654091            32.648618           
148.000000          1.654091            32.648618           
149.000000          1.584387            32.393986           
149.000000          1.584387            32.393986           
150.000000          1.538277            32.241321           
151.000000          1.538124            30.738881           
152.000000          1.535127            31.149524           
153.000000          1.534989            31.025873           
154.000000          1.534017            31.836289           
154.000000          1.534017            31.836289           
155.000000          1.507289            31.207450           
155.000000          1.507289            31.207450           
156.000000          1.482481            30.749775           
157.000000          1.480297            32.837636           
157.000000          1.480297            32.837636           
158.000000          1.457406            32.390467           
159.000000          1.450228            25.517854           
160.000000          1.448900            24.875334           
161.000000          1.446713            23.914528           
162.000000          1.445163            23.661466           
163.000000          1.442629            24.094081           
164.000000          1.441891            24.008222           
164.000000          1.441891            24.008222           
165.000000          1.422730            22.525842           
166.000000          1.420889            23.271806           
167.000000          1.420203            24.673826           
167.000000          1.420203            24.673826           
168.000000          1.408684            23.968244           
169.000000          1.408438            23.889483           
170.000000          1.398540            23.579431           
171.000000          1.394249            24.489822           
172.000000          1.393388            27.968946           
173.000000          1.390984            26.665282           
173.000000          1.390984            26.665282           
174.000000          1.385906            27.726486           
174.000000          1.385906            27.726486           
175.000000          1.381504            30.624612           
175.000000          1.381504            30.624612           
176.000000          1.378504            30.664666           
176.000000          1.378504            30.664666           
177.000000          1.377041            27.278360           
178.000000          1.374653            27.287921           
179.000000          1.373825            28.273279           
179.000000          1.373825            28.273279           
180.000000          1.372877            28.910952           
181.000000          1.371635            28.002293           
182.000000          1.371075            24.427437           
183.000000          1.370785            25.203013           
183.000000          1.370785            25.203013           
184.000000          1.362398            23.463619           
184.000000          1.362398            23.463619           
185.000000          1.360851            23.308795           
185.000000          1.360851            23.308795           
185.000000          1.360851            23.308795           
186.000000          1.356913            22.262946           
186.000000          1.356913            22.262946           
186.000000          1.356913            22.262946           
187.000000          1.353708            21.928952           
187.000000          1.353708            21.928952           
187.000000          1.353708            21.928952           
188.000000          1.351112            22.136999           
188.000000          1.351112            22.136999           
189.000000          1.351097            22.566812           
190.000000          1.349673            22.273168           
190.000000          1.349673            22.273168           
190.000000          1.349673            22.273168           
191.000000          1.345356            21.846984           
191.000000          1.345356            21.846984           
192.000000          1.344453            22.399951           
192.000000          1.344453            22.399951           
193.000000          1.343150            22.186455           
193.000000          1.343150            22.186455           
193.000000          1.343150            22.186455           
194.000000          1.341982            23.284716           
194.000000          1.341982            23.284716           
194.000000          1.341982            23.284716           
195.000000          1.337332            20.760674           
195.000000          1.337332            20.760674           
195.000000          1.337332            20.760674           
196.000000          1.337106            20.778346           
196.000000          1.337106            20.778346           
197.000000          1.337099            20.719169           
197.000000          1.337099            20.719169           
198.000000          1.335830            20.566301           
198.000000          1.335830            20.566301           
198.000000          1.335830            20.566301           
198.000000          1.335830            20.566301           
199.000000          1.334577            20.646676           
199.000000          1.334577            20.646676           
