Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            8.348340            9.397640            
1.000000            8.299567            9.525466            
2.000000            8.265377            9.620656            
3.000000            8.237555            9.884554            
4.000000            8.208236            9.409467            
5.000000            8.190622            9.352062            
6.000000            8.175652            9.349410            
7.000000            8.164588            9.454703            
8.000000            8.157450            9.630896            
9.000000            8.151280            9.629064            
10.000000           8.148709            9.737978            
11.000000           8.147435            9.811997            
11.000000           8.147435            9.811997            
12.000000           8.138461            9.845169            
12.000000           8.138461            9.845169            
13.000000           8.134058            9.943198            
14.000000           8.131242            9.898446            
15.000000           8.128934            9.894954            
15.000000           8.128934            9.894954            
16.000000           8.124876            10.060717           
16.000000           8.124876            10.060717           
17.000000           8.124236            10.043423           
18.000000           8.118865            10.031009           
18.000000           8.118865            10.031009           
19.000000           8.118094            10.077466           
19.000000           8.118094            10.077466           
20.000000           8.117027            10.185450           
21.000000           8.116605            9.896383            
22.000000           8.112990            10.004364           
22.000000           8.112990            10.004364           
23.000000           8.112706            10.050429           
23.000000           8.112706            10.050429           
24.000000           8.112478            10.214457           
24.000000           8.112478            10.214457           
24.000000           8.112478            10.214457           
25.000000           8.106321            10.435522           
25.000000           8.106321            10.435522           
25.000000           8.106321            10.435522           
26.000000           8.103474            10.371330           
27.000000           8.103104            10.185958           
27.000000           8.103104            10.185958           
27.000000           8.103104            10.185958           
28.000000           8.099846            10.342715           
28.000000           8.099846            10.342715           
28.000000           8.099846            10.342715           
29.000000           8.097363            10.346181           
29.000000           8.097363            10.346181           
29.000000           8.097363            10.346181           
30.000000           8.095514            10.683932           
30.000000           8.095514            10.683932           
31.000000           8.095508            10.717634           
31.000000           8.095508            10.717634           
31.000000           8.095508            10.717634           
32.000000           8.094648            10.967108           
32.000000           8.094648            10.967108           
32.000000           8.094648            10.967108           
33.000000           8.094188            11.204540           
34.000000           8.093798            11.023668           
34.000000           8.093798            11.023668           
35.000000           8.093744            11.139526           
36.000000           8.093190            10.989689           
36.000000           8.093190            10.989689           
36.000000           8.093190            10.989689           
36.000000           8.093190            10.989689           
37.000000           8.091524            10.883384           
37.000000           8.091524            10.883384           
37.000000           8.091524            10.883384           
38.000000           8.090536            10.867351           
38.000000           8.090536            10.867351           
38.000000           8.090536            10.867351           
38.000000           8.090536            10.867351           
39.000000           8.090352            11.175260           
39.000000           8.090352            11.175260           
39.000000           8.090352            11.175260           
39.000000           8.090352            11.175260           
40.000000           8.090193            11.182130           
40.000000           8.090193            11.182130           
40.000000           8.090193            11.182130           
40.000000           8.090193            11.182130           
40.000000           8.090193            11.182130           
41.000000           8.089523            11.082065           
41.000000           8.089523            11.082065           
41.000000           8.089523            11.082065           
42.000000           8.089397            11.095475           
42.000000           8.089397            11.095475           
42.000000           8.089397            11.095475           
42.000000           8.089397            11.095475           
43.000000           8.089256            10.947443           
43.000000           8.089256            10.947443           
44.000000           8.089212            10.752354           
45.000000           8.088856            10.761782           
45.000000           8.088856            10.761782           
45.000000           8.088856            10.761782           
46.000000           8.088582            10.751374           
46.000000           8.088582            10.751374           
46.000000           8.088582            10.751374           
46.000000           8.088582            10.751374           
46.000000           8.088582            10.751374           
47.000000           8.088335            10.811519           
47.000000           8.088335            10.811519           
48.000000           8.088326            10.851986           
48.000000           8.088326            10.851986           
48.000000           8.088326            10.851986           
49.000000           8.086992            10.932700           
49.000000           8.086992            10.932700           
49.000000           8.086992            10.932700           
49.000000           8.086992            10.932700           
49.000000           8.086992            10.932700           
49.000000           8.086992            10.932700           
49.000000           8.086992            10.932700           
49.000000           8.086992            10.932700           
49.000000           8.086992            10.932700           
49.000000           8.086992            10.932700           


#305s 305688ms 305688058us 
Initial digital shape size: 11527 pixels.
