Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            6.492526            13.149237           
1.000000            6.222358            13.197165           
2.000000            5.996459            13.843905           
3.000000            5.802127            14.976368           
4.000000            5.632630            16.992389           
5.000000            5.513949            15.188366           
6.000000            5.414473            17.874119           
7.000000            5.347555            17.447671           
8.000000            5.270452            19.327948           
9.000000            5.206433            19.319005           
10.000000           5.154192            20.016146           
11.000000           5.106923            16.845388           
12.000000           5.060453            17.345627           
13.000000           5.019435            17.483844           
14.000000           4.974359            17.474046           
15.000000           4.936994            17.473559           
16.000000           4.905184            17.660692           
17.000000           4.866980            18.288322           
18.000000           4.833807            18.363105           
19.000000           4.803067            18.651761           
20.000000           4.763807            18.791136           
21.000000           4.731495            19.187656           
22.000000           4.692031            18.225378           
23.000000           4.662187            18.642391           
24.000000           4.631500            18.256817           
25.000000           4.601263            18.721081           
26.000000           4.561869            18.510062           
27.000000           4.523648            18.959968           
28.000000           4.501419            19.513075           
29.000000           4.464112            19.074585           
30.000000           4.440077            18.742784           
31.000000           4.408182            17.958297           
32.000000           4.370010            17.684177           
33.000000           4.344655            17.756820           
34.000000           4.315690            19.591546           
35.000000           4.291219            20.079481           
36.000000           4.251718            19.275270           
37.000000           4.221313            20.350812           
38.000000           4.194238            20.784829           
39.000000           4.154022            20.618358           
40.000000           4.084134            19.795969           
41.000000           4.041041            22.277361           
42.000000           3.978862            21.631108           
43.000000           3.911882            21.921781           
44.000000           3.863484            20.702153           
45.000000           3.824476            22.464292           
46.000000           3.795007            22.406913           
47.000000           3.760717            23.415237           
48.000000           3.728684            25.028160           
49.000000           3.703152            25.125993           
50.000000           3.679375            25.365299           
51.000000           3.658842            25.335765           
52.000000           3.636281            26.009202           
53.000000           3.615768            22.820588           
54.000000           3.589716            22.870252           
55.000000           3.569795            22.890384           
56.000000           3.550653            23.600996           
57.000000           3.529507            24.320380           
58.000000           3.508999            23.014027           
59.000000           3.491092            21.551734           
60.000000           3.474644            21.546592           
61.000000           3.458955            23.075908           
62.000000           3.445228            23.152932           
63.000000           3.431269            23.628894           
64.000000           3.415280            23.480328           
65.000000           3.400999            23.175914           
66.000000           3.388592            23.141480           
67.000000           3.377676            23.300965           
68.000000           3.364337            23.910030           
69.000000           3.353930            24.180704           
70.000000           3.343252            25.395876           
71.000000           3.331280            25.346662           
72.000000           3.320978            25.336244           
73.000000           3.310263            26.296464           
74.000000           3.302268            26.321111           
75.000000           3.294531            28.640224           
76.000000           3.286006            26.509850           
77.000000           3.277167            25.478907           
78.000000           3.266427            25.683436           
79.000000           3.253819            24.656916           
80.000000           3.246533            26.329692           
81.000000           3.237710            26.317962           
82.000000           3.231933            27.704013           
83.000000           3.225243            28.882017           
84.000000           3.216871            24.880003           
85.000000           3.208885            23.998090           
86.000000           3.201314            23.614102           
87.000000           3.195414            23.884950           
88.000000           3.189286            23.431753           
89.000000           3.183057            23.829616           
90.000000           3.178131            23.914805           
91.000000           3.172038            23.900040           
92.000000           3.166848            23.341654           
93.000000           3.162707            23.317083           
94.000000           3.157384            23.067438           
95.000000           3.153581            23.321862           
96.000000           3.148141            23.164152           
97.000000           3.143916            23.136874           
98.000000           3.139281            23.172982           
99.000000           3.135949            24.155400           
100.000000          3.130802            24.552133           
101.000000          3.126549            24.829186           
102.000000          3.122266            25.867224           
103.000000          3.118095            26.224033           
104.000000          3.112763            25.999943           
105.000000          3.107440            27.193659           
106.000000          3.100872            25.884568           
107.000000          3.087909            26.677594           
108.000000          3.068274            26.337713           
109.000000          3.046856            29.274914           
110.000000          3.022770            28.305363           
111.000000          2.990673            28.389875           
112.000000          2.958915            29.139714           
113.000000          2.925557            30.441454           
114.000000          2.886948            31.358557           
115.000000          2.850613            34.087996           
116.000000          2.809789            34.922590           
117.000000          2.770882            35.808467           
118.000000          2.732637            31.536686           
119.000000          2.693398            31.822854           
120.000000          2.655345            32.362960           
121.000000          2.615895            32.097888           
122.000000          2.582820            31.675959           
