Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            1.426740            4.243982            
1.000000            1.405654            4.248813            
2.000000            1.387242            4.251489            
3.000000            1.369174            4.301944            
4.000000            1.353800            4.296961            
5.000000            1.339698            4.360769            
6.000000            1.323097            4.361873            
7.000000            1.311043            4.555622            
8.000000            1.299460            4.754108            
9.000000            1.287401            5.193650            
10.000000           1.275703            4.986563            
11.000000           1.264033            5.277088            
12.000000           1.253396            5.240890            
13.000000           1.243257            5.235486            
14.000000           1.233343            4.890904            
15.000000           1.220577            4.763623            
16.000000           1.208466            4.928594            
17.000000           1.197082            4.766940            
18.000000           1.185333            4.983587            
19.000000           1.175982            5.343419            
20.000000           1.167448            5.557078            
21.000000           1.156772            5.457556            
22.000000           1.148066            5.290696            
23.000000           1.120305            5.427878            
24.000000           1.111860            5.237976            
25.000000           1.100018            5.205294            
26.000000           1.078665            5.829529            
27.000000           1.070836            6.087182            
28.000000           1.063703            6.499315            
29.000000           1.057639            6.281192            
30.000000           1.048827            5.992333            
31.000000           1.038911            6.588290            
32.000000           1.031959            6.348122            
33.000000           1.014318            7.311402            
34.000000           1.007146            7.267639            
35.000000           1.001273            6.031830            
36.000000           0.995114            6.204694            
37.000000           0.989841            6.562820            
38.000000           0.984366            6.702725            
39.000000           0.976294            6.805415            
40.000000           0.971468            6.959650            
41.000000           0.967541            7.353872            
42.000000           0.964538            7.092193            
43.000000           0.960424            7.476545            
44.000000           0.957935            7.818734            
45.000000           0.952637            8.390340            
46.000000           0.950170            8.070609            
47.000000           0.945221            7.259222            
48.000000           0.940226            7.730029            
49.000000           0.932652            8.164438            
50.000000           0.931197            8.123914            
51.000000           0.927001            8.251287            
52.000000           0.925287            8.636332            
53.000000           0.922703            8.014177            
54.000000           0.915077            7.942269            
55.000000           0.907271            7.883749            
56.000000           0.902266            8.443972            
57.000000           0.898031            8.663405            
58.000000           0.894361            8.712607            
59.000000           0.889171            7.867991            
60.000000           0.882403            7.719485            
61.000000           0.877579            8.102309            
62.000000           0.872546            8.004738            
63.000000           0.868817            7.784732            
64.000000           0.864550            7.958900            
65.000000           0.860610            7.766089            
66.000000           0.857099            7.845221            
67.000000           0.850645            7.774315            
68.000000           0.847029            7.939760            
69.000000           0.843080            7.924091            
70.000000           0.839448            7.782171            
71.000000           0.835083            7.629117            
72.000000           0.833100            7.473366            
73.000000           0.827557            7.501328            
74.000000           0.826603            7.685384            
75.000000           0.825317            7.646085            
76.000000           0.822523            7.452525            
77.000000           0.819388            7.628653            
78.000000           0.814899            7.745265            
79.000000           0.812108            7.460032            
80.000000           0.811726            7.434605            
81.000000           0.810342            7.520146            
82.000000           0.810270            7.619592            
83.000000           0.809794            7.739119            
84.000000           0.804573            7.362885            
85.000000           0.804130            8.455750            
86.000000           0.793806            8.589094            
87.000000           0.762537            7.596680            
88.000000           0.748583            7.369776            
89.000000           0.745752            7.439103            
90.000000           0.742802            7.326923            
91.000000           0.738646            7.054287            
92.000000           0.736793            7.059137            
93.000000           0.736045            7.148885            
94.000000           0.733293            7.052622            
95.000000           0.730288            7.008551            
96.000000           0.724171            6.743656            
97.000000           0.722526            6.502161            
98.000000           0.718647            6.536429            
99.000000           0.718535            6.650288            
100.000000          0.718283            6.045987            
101.000000          0.716432            6.139936            
102.000000          0.715739            6.670621            
102.000000          0.715739            6.670621            
103.000000          0.706051            6.703023            
103.000000          0.706051            6.703023            
104.000000          0.694317            6.483745            
104.000000          0.694317            6.483745            
105.000000          0.688880            6.693199            
106.000000          0.688480            6.417260            
107.000000          0.687993            6.496521            
108.000000          0.687865            6.088445            
109.000000          0.687770            6.133589            
109.000000          0.687770            6.133589            
110.000000          0.682214            6.294526            
110.000000          0.682214            6.294526            
111.000000          0.677526            6.626109            
111.000000          0.677526            6.626109            
112.000000          0.674199            7.215816            
112.000000          0.674199            7.215816            
113.000000          0.670121            6.842863            
113.000000          0.670121            6.842863            
114.000000          0.666903            7.054550            
114.000000          0.666903            7.054550            
115.000000          0.663854            7.519466            
115.000000          0.663854            7.519466            
116.000000          0.659901            7.327839            
116.000000          0.659901            7.327839            
117.000000          0.656755            6.890027            
117.000000          0.656755            6.890027            
118.000000          0.654002            6.940120            
118.000000          0.654002            6.940120            
119.000000          0.653349            6.954126            
119.000000          0.653349            6.954126            
120.000000          0.652886            7.303266            
120.000000          0.652886            7.303266            
121.000000          0.652021            6.777372            
121.000000          0.652021            6.777372            
122.000000          0.651506            6.414686            
123.000000          0.651131            7.091122            
123.000000          0.651131            7.091122            
124.000000          0.650847            7.228312            
125.000000          0.649728            7.319500            
126.000000          0.648773            7.918817            
126.000000          0.648773            7.918817            
127.000000          0.648682            7.835682            
128.000000          0.648346            7.750466            
128.000000          0.648346            7.750466            
129.000000          0.648185            8.005755            
129.000000          0.648185            8.005755            
129.000000          0.648185            8.005755            
130.000000          0.643297            7.423966            
130.000000          0.643297            7.423966            
131.000000          0.642130            7.417284            
131.000000          0.642130            7.417284            
132.000000          0.641990            7.080981            
133.000000          0.641793            7.272258            
133.000000          0.641793            7.272258            
134.000000          0.641709            7.541851            
134.000000          0.641709            7.541851            
135.000000          0.641597            7.327484            
135.000000          0.641597            7.327484            
136.000000          0.641250            7.243496            
136.000000          0.641250            7.243496            
136.000000          0.641250            7.243496            
137.000000          0.638951            6.740791            
137.000000          0.638951            6.740791            
137.000000          0.638951            6.740791            
138.000000          0.636937            7.069913            
138.000000          0.636937            7.069913            
138.000000          0.636937            7.069913            
139.000000          0.634995            6.326116            
139.000000          0.634995            6.326116            
140.000000          0.634234            5.996293            
140.000000          0.634234            5.996293            
141.000000          0.634227            5.999923            
141.000000          0.634227            5.999923            
142.000000          0.634031            5.980205            
142.000000          0.634031            5.980205            
143.000000          0.631283            6.305900            
143.000000          0.631283            6.305900            
143.000000          0.631283            6.305900            
144.000000          0.629984            6.293852            
144.000000          0.629984            6.293852            
144.000000          0.629984            6.293852            
145.000000          0.628866            6.091189            
145.000000          0.628866            6.091189            
146.000000          0.627892            6.248064            
146.000000          0.627892            6.248064            
147.000000          0.626582            6.242720            
147.000000          0.626582            6.242720            
147.000000          0.626582            6.242720            
148.000000          0.625638            6.313470            
148.000000          0.625638            6.313470            
148.000000          0.625638            6.313470            
149.000000          0.624932            6.189286            
149.000000          0.624932            6.189286            
149.000000          0.624932            6.189286            
150.000000          0.624416            6.534445            
151.000000          0.624384            6.546041            
151.000000          0.624384            6.546041            
152.000000          0.623842            6.825493            
153.000000          0.623759            6.813898            
153.000000          0.623759            6.813898            
153.000000          0.623759            6.813898            
154.000000          0.623371            6.626613            
154.000000          0.623371            6.626613            
155.000000          0.623028            6.572796            
155.000000          0.623028            6.572796            
155.000000          0.623028            6.572796            
156.000000          0.622751            6.346819            
156.000000          0.622751            6.346819            
156.000000          0.622751            6.346819            
156.000000          0.622751            6.346819            
156.000000          0.622751            6.346819            
156.000000          0.622751            6.346819            


#836s 836877ms 836877715us 
Initial digital shape size: 7481 pixels.
