Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            5.647438            3.805191            
1.000000            5.252553            3.931648            
2.000000            5.105293            3.682812            
3.000000            5.002321            3.876174            
4.000000            4.949476            3.842096            
5.000000            4.909594            3.962206            
6.000000            4.856822            3.881862            
7.000000            4.839559            3.894041            
8.000000            4.822213            3.836384            
8.000000            4.822213            3.836384            
9.000000            4.794580            3.785218            
10.000000           4.794323            4.080913            
10.000000           4.794323            4.080913            
11.000000           4.780996            4.106628            
11.000000           4.780996            4.106628            
11.000000           4.780996            4.106628            
12.000000           4.777322            4.091876            
12.000000           4.777322            4.091876            
12.000000           4.777322            4.091876            
13.000000           4.767866            4.160334            
14.000000           4.755139            4.387592            
14.000000           4.755139            4.387592            
14.000000           4.755139            4.387592            
15.000000           4.749012            4.375539            
15.000000           4.749012            4.375539            
15.000000           4.749012            4.375539            
16.000000           4.737809            4.365039            
16.000000           4.737809            4.365039            
16.000000           4.737809            4.365039            
17.000000           4.731766            4.371850            
18.000000           4.731754            4.371673            
18.000000           4.731754            4.371673            
18.000000           4.731754            4.371673            
19.000000           4.716516            4.361710            
19.000000           4.716516            4.361710            
20.000000           4.715470            4.078801            
21.000000           4.710658            4.355940            
21.000000           4.710658            4.355940            
22.000000           4.710453            4.485050            
22.000000           4.710453            4.485050            
23.000000           4.703476            4.486317            
23.000000           4.703476            4.486317            
24.000000           4.700903            4.183757            
25.000000           4.690621            4.196166            
26.000000           4.679703            4.155289            
26.000000           4.679703            4.155289            
27.000000           4.678868            4.071242            
27.000000           4.678868            4.071242            
28.000000           4.672864            3.991107            
28.000000           4.672864            3.991107            
28.000000           4.672864            3.991107            
29.000000           4.668943            3.995168            
29.000000           4.668943            3.995168            
29.000000           4.668943            3.995168            
29.000000           4.668943            3.995168            
30.000000           4.661084            3.990038            
30.000000           4.661084            3.990038            
30.000000           4.661084            3.990038            
31.000000           4.657681            3.956943            
31.000000           4.657681            3.956943            
31.000000           4.657681            3.956943            
31.000000           4.657681            3.956943            
32.000000           4.652183            4.071586            
32.000000           4.652183            4.071586            
32.000000           4.652183            4.071586            
32.000000           4.652183            4.071586            
33.000000           4.650465            3.949844            
34.000000           4.648817            3.922495            
35.000000           4.641774            3.912985            
35.000000           4.641774            3.912985            
35.000000           4.641774            3.912985            
36.000000           4.634090            3.909550            
36.000000           4.634090            3.909550            
36.000000           4.634090            3.909550            
36.000000           4.634090            3.909550            
37.000000           4.626217            4.083346            
37.000000           4.626217            4.083346            
37.000000           4.626217            4.083346            
37.000000           4.626217            4.083346            
37.000000           4.626217            4.083346            
38.000000           4.626174            4.098946            
38.000000           4.626174            4.098946            
38.000000           4.626174            4.098946            
38.000000           4.626174            4.098946            
39.000000           4.622528            4.087930            
39.000000           4.622528            4.087930            
39.000000           4.622528            4.087930            
39.000000           4.622528            4.087930            
39.000000           4.622528            4.087930            
39.000000           4.622528            4.087930            
39.000000           4.622528            4.087930            
39.000000           4.622528            4.087930            
39.000000           4.622528            4.087930            
39.000000           4.622528            4.087930            


#157s 157235ms 157235967us 
Initial digital shape size: 11527 pixels.
