Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            4.111727            3.355202            
1.000000            3.957508            3.654616            
2.000000            3.865534            3.529556            
3.000000            3.739930            3.619425            
4.000000            3.600302            3.812793            
5.000000            3.468986            3.798232            
6.000000            3.349932            3.861395            
7.000000            3.260328            4.014267            
8.000000            3.188836            3.911722            
9.000000            3.117556            4.094871            
10.000000           3.064805            4.097403            
11.000000           3.009779            4.385833            
12.000000           2.953863            4.405603            
13.000000           2.894834            4.343084            
14.000000           2.871526            4.314563            
15.000000           2.831171            4.076434            
16.000000           2.786886            4.338732            
17.000000           2.760463            4.400387            
18.000000           2.743930            4.255645            
19.000000           2.729043            4.177161            
20.000000           2.715521            4.220187            
21.000000           2.699836            4.199221            
22.000000           2.678964            4.285403            
23.000000           2.650275            4.230786            
24.000000           2.636483            4.344822            
25.000000           2.620320            4.126547            
26.000000           2.607932            4.139958            
27.000000           2.597918            4.508466            
28.000000           2.591604            4.558214            
29.000000           2.582827            4.653847            
30.000000           2.575335            4.618874            
31.000000           2.567934            4.581601            
32.000000           2.561876            4.963292            
33.000000           2.552323            4.639091            
34.000000           2.546882            4.957734            
35.000000           2.540464            4.957784            
36.000000           2.534692            4.230856            
37.000000           2.527215            4.263060            
38.000000           2.492714            4.608464            
39.000000           2.485435            4.629105            
40.000000           2.429640            5.076310            
41.000000           2.423629            5.421410            
42.000000           2.418961            5.006436            
43.000000           2.416157            5.198288            
44.000000           2.410796            5.335095            
45.000000           2.409868            5.860885            
46.000000           2.386500            5.756585            
47.000000           2.380707            6.155398            
48.000000           2.372398            6.168572            
49.000000           2.368595            5.816971            
50.000000           2.365485            6.288512            
51.000000           2.358525            5.396120            
52.000000           2.353948            6.123130            
53.000000           2.350423            5.794100            
54.000000           2.347267            5.824747            
55.000000           2.342007            6.214821            
56.000000           2.337301            6.131354            
57.000000           2.332460            7.163551            
58.000000           2.332135            7.607888            
59.000000           2.330639            7.577492            
60.000000           2.325299            7.567176            
61.000000           2.323542            7.623793            
62.000000           2.322210            8.002871            
63.000000           2.322058            7.794105            
64.000000           2.317797            7.571040            
65.000000           2.315537            7.642040            
65.000000           2.315537            7.642040            
66.000000           2.267627            8.020034            
67.000000           2.232755            8.043821            
68.000000           2.217164            7.574914            
69.000000           2.191950            7.283177            
70.000000           2.189239            7.283859            
71.000000           2.187479            7.135666            
72.000000           2.186257            6.972715            
73.000000           2.181816            7.009704            
74.000000           2.180214            7.400977            
75.000000           2.178647            7.054952            
76.000000           2.175724            7.072952            
77.000000           2.173418            7.304525            
78.000000           2.173275            7.372333            
79.000000           2.169450            7.291135            
80.000000           2.168602            7.455583            
81.000000           2.166278            7.451627            
82.000000           2.164345            7.541372            
83.000000           2.157786            7.453420            
84.000000           2.130276            7.394604            
85.000000           2.129085            7.576421            
86.000000           2.125348            8.039332            
87.000000           2.118082            8.029649            
87.000000           2.118082            8.029649            
88.000000           2.093545            8.995857            
89.000000           2.078520            9.044085            
90.000000           2.076091            9.201077            
91.000000           2.072281            9.095002            
92.000000           2.067929            9.038984            
93.000000           2.064465            9.092731            
94.000000           2.060042            9.014324            
95.000000           2.056632            9.395954            
96.000000           2.051248            9.011338            
97.000000           2.049284            8.941780            
98.000000           2.045965            9.138815            
99.000000           2.044380            9.495861            
100.000000          2.042736            9.509809            
101.000000          2.038571            8.774333            
102.000000          2.037981            8.644310            
103.000000          2.037596            8.607619            
104.000000          2.034255            8.543566            
105.000000          2.032527            8.359516            
106.000000          2.031307            8.427080            
107.000000          2.031273            8.418204            
108.000000          2.028298            8.526341            
109.000000          2.028292            8.503391            
109.000000          2.028292            8.503391            
110.000000          1.968789            8.265615            
111.000000          1.935566            8.001424            
112.000000          1.919225            8.082751            
113.000000          1.916874            8.115750            
114.000000          1.912490            8.209329            
115.000000          1.909619            8.257613            
116.000000          1.907406            8.265562            
117.000000          1.902595            8.228180            
118.000000          1.900704            8.225426            
119.000000          1.863112            7.918593            
120.000000          1.859699            8.157105            
120.000000          1.859699            8.157105            
121.000000          1.835843            8.353231            
121.000000          1.835843            8.353231            
122.000000          1.823369            8.282636            
122.000000          1.823369            8.282636            
123.000000          1.817439            8.739704            
124.000000          1.816868            8.439086            
125.000000          1.811091            8.544549            
125.000000          1.811091            8.544549            
126.000000          1.806099            8.463534            
126.000000          1.806099            8.463534            
127.000000          1.800947            8.253935            
128.000000          1.800627            8.282325            
129.000000          1.799496            8.285757            
130.000000          1.799153            8.293323            
131.000000          1.799079            8.226953            
132.000000          1.798105            8.290157            
133.000000          1.795547            8.328116            
134.000000          1.794804            8.584792            
135.000000          1.783500            8.263817            
136.000000          1.778889            8.261811            
137.000000          1.765851            8.359414            
138.000000          1.753478            8.173569            
139.000000          1.744529            8.177213            
140.000000          1.739432            8.175536            
141.000000          1.734373            7.899820            
142.000000          1.732024            7.816598            
143.000000          1.727606            7.624026            
144.000000          1.724728            7.669615            
145.000000          1.721581            8.412205            
146.000000          1.718595            7.707978            
147.000000          1.717209            8.056251            
148.000000          1.716437            7.928190            
149.000000          1.714960            8.239920            
150.000000          1.714322            8.264429            
150.000000          1.714322            8.264429            
151.000000          1.688233            8.713483            
152.000000          1.687877            8.932371            
153.000000          1.680125            8.942835            
154.000000          1.678843            8.389639            
154.000000          1.678843            8.389639            
155.000000          1.666049            8.219922            
155.000000          1.666049            8.219922            
156.000000          1.661777            8.169136            
157.000000          1.656108            8.359464            
158.000000          1.653955            8.343318            
158.000000          1.653955            8.343318            
159.000000          1.646725            8.445937            
159.000000          1.646725            8.445937            
160.000000          1.644192            8.380445            
161.000000          1.643856            8.405484            
162.000000          1.642828            8.287105            
163.000000          1.641591            8.586618            
164.000000          1.638338            8.187135            
165.000000          1.638137            8.093426            
165.000000          1.638137            8.093426            
166.000000          1.634440            8.091708            
167.000000          1.632727            8.048856            
168.000000          1.632107            8.055260            
169.000000          1.631978            8.463013            
170.000000          1.631366            8.386885            
171.000000          1.625283            8.266997            
172.000000          1.624794            8.225346            
173.000000          1.623339            8.250778            
174.000000          1.614714            8.381642            
175.000000          1.612531            8.423236            
175.000000          1.612531            8.423236            
176.000000          1.606718            8.549274            
176.000000          1.606718            8.549274            
177.000000          1.603837            8.739293            
178.000000          1.603237            8.745872            
179.000000          1.602761            8.746351            
179.000000          1.602761            8.746351            
180.000000          1.600287            8.584126            
180.000000          1.600287            8.584126            
181.000000          1.592215            8.820561            
182.000000          1.592023            8.639205            
182.000000          1.592023            8.639205            
183.000000          1.591167            8.537807            
184.000000          1.590853            8.430206            
185.000000          1.589851            8.432931            
186.000000          1.589850            8.419192            
186.000000          1.589850            8.419192            
187.000000          1.583381            8.383048            
188.000000          1.578198            8.350580            
188.000000          1.578198            8.350580            
189.000000          1.572860            8.423882            
190.000000          1.572726            8.445255            
191.000000          1.570790            8.282354            
192.000000          1.570047            8.180255            
192.000000          1.570047            8.180255            
193.000000          1.566352            8.137393            
194.000000          1.565946            8.124330            
195.000000          1.565382            8.257861            
195.000000          1.565382            8.257861            
196.000000          1.559306            8.297373            
196.000000          1.559306            8.297373            
197.000000          1.552874            8.321546            
197.000000          1.552874            8.321546            
198.000000          1.547048            8.439724            
199.000000          1.546339            8.407554            
200.000000          1.545289            8.435216            
200.000000          1.545289            8.435216            
201.000000          1.538562            8.699592            
202.000000          1.534873            8.571251            
203.000000          1.531967            8.341771            
203.000000          1.531967            8.341771            
204.000000          1.525601            8.392558            
205.000000          1.522946            8.256981            
205.000000          1.522946            8.256981            
206.000000          1.517923            8.009094            
207.000000          1.515251            8.010919            
208.000000          1.513710            7.735765            
209.000000          1.503356            7.911789            
209.000000          1.503356            7.911789            
210.000000          1.496340            8.799845            
211.000000          1.494522            9.054910            
212.000000          1.491812            8.809291            
212.000000          1.491812            8.809291            
213.000000          1.484842            8.951137            
213.000000          1.484842            8.951137            
214.000000          1.479573            9.082939            
215.000000          1.478725            9.095189            
216.000000          1.478473            9.088446            
217.000000          1.477583            9.134868            
218.000000          1.476995            9.063010            
218.000000          1.476995            9.063010            
219.000000          1.471069            9.016002            
220.000000          1.465996            9.041134            
221.000000          1.462057            9.321426            
222.000000          1.458248            9.386939            
223.000000          1.457675            8.791719            
223.000000          1.457675            8.791719            
224.000000          1.450355            8.757134            
224.000000          1.450355            8.757134            
225.000000          1.449589            8.944668            
225.000000          1.449589            8.944668            
226.000000          1.445629            9.514371            
226.000000          1.445629            9.514371            
227.000000          1.442371            9.349682            
227.000000          1.442371            9.349682            
228.000000          1.437459            8.885511            
228.000000          1.437459            8.885511            
229.000000          1.434669            8.979334            
229.000000          1.434669            8.979334            
230.000000          1.432065            8.970502            
230.000000          1.432065            8.970502            
231.000000          1.428934            9.035499            
231.000000          1.428934            9.035499            
232.000000          1.427006            9.151180            
232.000000          1.427006            9.151180            
232.000000          1.427006            9.151180            
233.000000          1.421281            9.117440            
234.000000          1.404542            8.939399            
234.000000          1.404542            8.939399            
235.000000          1.404493            8.990917            
236.000000          1.404476            8.968424            
236.000000          1.404476            8.968424            
237.000000          1.403130            8.901653            
238.000000          1.402715            8.928459            
238.000000          1.402715            8.928459            
239.000000          1.399713            8.929124            
240.000000          1.399383            8.976093            
240.000000          1.399383            8.976093            
241.000000          1.397939            9.085987            
242.000000          1.397626            9.041398            
243.000000          1.394847            9.398444            
244.000000          1.390745            9.877554            
244.000000          1.390745            9.877554            
245.000000          1.386955            9.850516            
245.000000          1.386955            9.850516            
246.000000          1.385002            9.780053            
246.000000          1.385002            9.780053            
247.000000          1.384199            10.353735           
247.000000          1.384199            10.353735           
248.000000          1.383143            10.305699           
248.000000          1.383143            10.305699           
249.000000          1.382280            10.145771           
249.000000          1.382280            10.145771           
