Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            3.917248            11.375956           
1.000000            3.872868            12.965226           
2.000000            3.838107            13.143176           
3.000000            3.808542            13.608487           
4.000000            3.783739            13.587605           
5.000000            3.761316            13.647768           
6.000000            3.743110            13.651484           
7.000000            3.727189            13.522325           
8.000000            3.713197            14.019546           
9.000000            3.673403            14.090948           
10.000000           3.659214            14.401959           
11.000000           3.649333            14.418967           
12.000000           3.641706            14.572678           
13.000000           3.634810            14.799420           
14.000000           3.628752            15.438980           
15.000000           3.622833            15.620620           
16.000000           3.619513            15.686762           
17.000000           3.617004            15.558326           
18.000000           3.616024            15.463576           
19.000000           3.615433            15.472382           
20.000000           3.614951            15.968410           
20.000000           3.614951            15.968410           
21.000000           3.611586            16.562543           
21.000000           3.611586            16.562543           
22.000000           3.609146            17.063841           
22.000000           3.609146            17.063841           
23.000000           3.608051            17.086827           
23.000000           3.608051            17.086827           
24.000000           3.607643            16.948395           
24.000000           3.607643            16.948395           
24.000000           3.607643            16.948395           
25.000000           3.604532            16.791068           
25.000000           3.604532            16.791068           
26.000000           3.604034            17.098200           
26.000000           3.604034            17.098200           
27.000000           3.603803            17.162953           
27.000000           3.603803            17.162953           
27.000000           3.603803            17.162953           
28.000000           3.601038            17.027916           
28.000000           3.601038            17.027916           
28.000000           3.601038            17.027916           
29.000000           3.599347            17.073559           
29.000000           3.599347            17.073559           
29.000000           3.599347            17.073559           
30.000000           3.597906            17.373014           
30.000000           3.597906            17.373014           
31.000000           3.597780            17.988812           
32.000000           3.597195            19.096423           
32.000000           3.597195            19.096423           
32.000000           3.597195            19.096423           
33.000000           3.596168            19.598095           
33.000000           3.596168            19.598095           
33.000000           3.596168            19.598095           
34.000000           3.595663            19.689745           
34.000000           3.595663            19.689745           
34.000000           3.595663            19.689745           
35.000000           3.595256            19.802869           
36.000000           3.595234            19.314540           
36.000000           3.595234            19.314540           
36.000000           3.595234            19.314540           
37.000000           3.594619            19.387147           
38.000000           3.594557            20.613940           
38.000000           3.594557            20.613940           
39.000000           3.594510            20.133422           
39.000000           3.594510            20.133422           
39.000000           3.594510            20.133422           
39.000000           3.594510            20.133422           
40.000000           3.594213            21.770286           
40.000000           3.594213            21.770286           
40.000000           3.594213            21.770286           
40.000000           3.594213            21.770286           
41.000000           3.594114            21.871306           
41.000000           3.594114            21.871306           
42.000000           3.593983            22.530671           
42.000000           3.593983            22.530671           
42.000000           3.593983            22.530671           
42.000000           3.593983            22.530671           
43.000000           3.593799            22.376158           
43.000000           3.593799            22.376158           
43.000000           3.593799            22.376158           
43.000000           3.593799            22.376158           
44.000000           3.593598            21.672566           
44.000000           3.593598            21.672566           
44.000000           3.593598            21.672566           
44.000000           3.593598            21.672566           
44.000000           3.593598            21.672566           
45.000000           3.593078            21.969760           
45.000000           3.593078            21.969760           
45.000000           3.593078            21.969760           
45.000000           3.593078            21.969760           
45.000000           3.593078            21.969760           
46.000000           3.592884            22.633618           
46.000000           3.592884            22.633618           
46.000000           3.592884            22.633618           
46.000000           3.592884            22.633618           
46.000000           3.592884            22.633618           
46.000000           3.592884            22.633618           
46.000000           3.592884            22.633618           
46.000000           3.592884            22.633618           
46.000000           3.592884            22.633618           
46.000000           3.592884            22.633618           


#430s 430538ms 430538479us 
Initial digital shape size: 11527 pixels.
