Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            2.870222            2.715578            
1.000000            2.844070            2.969314            
2.000000            2.812969            3.087713            
3.000000            2.788634            3.141610            
4.000000            2.770814            3.235688            
5.000000            2.768075            3.311117            
5.000000            2.768075            3.311117            
6.000000            2.758756            3.542991            
6.000000            2.758756            3.542991            
7.000000            2.752851            3.578085            
7.000000            2.752851            3.578085            
8.000000            2.746274            4.375856            
8.000000            2.746274            4.375856            
9.000000            2.743215            4.207340            
10.000000           2.742435            3.863545            
10.000000           2.742435            3.863545            
11.000000           2.740155            3.930272            
12.000000           2.732121            4.377198            
13.000000           2.731771            4.351441            
14.000000           2.731552            4.642277            
14.000000           2.731552            4.642277            
15.000000           2.725994            4.364988            
16.000000           2.719119            4.459482            
16.000000           2.719119            4.459482            
16.000000           2.719119            4.459482            
17.000000           2.712794            4.395661            
17.000000           2.712794            4.395661            
18.000000           2.711844            4.431265            
19.000000           2.711121            4.252313            
19.000000           2.711121            4.252313            
20.000000           2.710861            4.537361            
20.000000           2.710861            4.537361            
21.000000           2.706794            4.180004            
21.000000           2.706794            4.180004            
21.000000           2.706794            4.180004            
22.000000           2.699768            4.171876            
22.000000           2.699768            4.171876            
23.000000           2.697635            4.276346            
23.000000           2.697635            4.276346            
23.000000           2.697635            4.276346            
24.000000           2.694553            3.920894            
24.000000           2.694553            3.920894            
24.000000           2.694553            3.920894            
25.000000           2.694005            3.933189            
26.000000           2.693263            4.139955            
26.000000           2.693263            4.139955            
27.000000           2.692709            4.150116            
27.000000           2.692709            4.150116            
28.000000           2.690179            3.872240            
29.000000           2.681653            4.027439            
29.000000           2.681653            4.027439            
29.000000           2.681653            4.027439            
30.000000           2.681127            4.016162            
30.000000           2.681127            4.016162            
30.000000           2.681127            4.016162            
31.000000           2.680155            4.001707            
31.000000           2.680155            4.001707            
31.000000           2.680155            4.001707            
32.000000           2.679520            4.269840            
32.000000           2.679520            4.269840            
33.000000           2.674991            4.273133            
33.000000           2.674991            4.273133            
33.000000           2.674991            4.273133            
33.000000           2.674991            4.273133            
34.000000           2.673051            4.429050            
35.000000           2.672722            4.027706            
35.000000           2.672722            4.027706            
35.000000           2.672722            4.027706            
36.000000           2.671482            4.052807            
36.000000           2.671482            4.052807            
36.000000           2.671482            4.052807            
36.000000           2.671482            4.052807            
37.000000           2.670329            4.139450            
37.000000           2.670329            4.139450            
37.000000           2.670329            4.139450            
37.000000           2.670329            4.139450            
37.000000           2.670329            4.139450            
38.000000           2.668750            3.836545            
39.000000           2.668435            3.947687            
40.000000           2.667411            3.823985            
40.000000           2.667411            3.823985            
40.000000           2.667411            3.823985            
40.000000           2.667411            3.823985            
41.000000           2.666288            3.882294            
41.000000           2.666288            3.882294            
41.000000           2.666288            3.882294            
41.000000           2.666288            3.882294            
41.000000           2.666288            3.882294            
41.000000           2.666288            3.882294            
41.000000           2.666288            3.882294            
41.000000           2.666288            3.882294            
41.000000           2.666288            3.882294            
41.000000           2.666288            3.882294            


#146s 146363ms 146363308us 
Initial digital shape size: 12306 pixels.
