Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            1.211821            2.715578            
1.000000            1.207873            2.993323            
2.000000            1.204390            3.048463            
3.000000            1.202130            3.132567            
4.000000            1.200532            3.203225            
5.000000            1.199648            3.290013            
6.000000            1.199040            3.313691            
7.000000            1.198968            3.474872            
8.000000            1.198230            3.396278            
9.000000            1.198144            3.859359            
10.000000           1.197682            3.512316            
11.000000           1.194027            3.666136            
12.000000           1.193831            3.469746            
13.000000           1.193478            3.998997            
13.000000           1.193478            3.998997            
14.000000           1.193142            4.422861            
14.000000           1.193142            4.422861            
15.000000           1.192931            4.127806            
15.000000           1.192931            4.127806            
15.000000           1.192931            4.127806            
16.000000           1.192760            4.091444            
16.000000           1.192760            4.091444            
16.000000           1.192760            4.091444            
17.000000           1.192555            4.371621            
17.000000           1.192555            4.371621            
17.000000           1.192555            4.371621            
18.000000           1.192466            4.498294            
18.000000           1.192466            4.498294            
18.000000           1.192466            4.498294            
19.000000           1.192408            4.157896            
19.000000           1.192408            4.157896            
19.000000           1.192408            4.157896            
20.000000           1.192355            4.456091            
20.000000           1.192355            4.456091            
20.000000           1.192355            4.456091            
20.000000           1.192355            4.456091            
21.000000           1.192292            4.350403            
21.000000           1.192292            4.350403            
21.000000           1.192292            4.350403            
22.000000           1.192258            4.695362            
22.000000           1.192258            4.695362            
22.000000           1.192258            4.695362            
23.000000           1.192253            4.953326            
23.000000           1.192253            4.953326            
23.000000           1.192253            4.953326            
24.000000           1.191673            4.794185            
24.000000           1.191673            4.794185            
24.000000           1.191673            4.794185            
25.000000           1.191272            4.896470            
25.000000           1.191272            4.896470            
25.000000           1.191272            4.896470            
26.000000           1.191056            5.068243            
26.000000           1.191056            5.068243            
26.000000           1.191056            5.068243            
26.000000           1.191056            5.068243            
27.000000           1.190825            4.849024            
27.000000           1.190825            4.849024            
27.000000           1.190825            4.849024            
27.000000           1.190825            4.849024            
28.000000           1.190719            5.035546            
28.000000           1.190719            5.035546            
28.000000           1.190719            5.035546            
28.000000           1.190719            5.035546            
29.000000           1.190656            5.036946            
29.000000           1.190656            5.036946            
29.000000           1.190656            5.036946            
29.000000           1.190656            5.036946            
30.000000           1.190567            5.586153            
30.000000           1.190567            5.586153            
30.000000           1.190567            5.586153            
30.000000           1.190567            5.586153            
31.000000           1.190496            5.311971            
31.000000           1.190496            5.311971            
31.000000           1.190496            5.311971            
31.000000           1.190496            5.311971            
31.000000           1.190496            5.311971            
32.000000           1.190381            5.310619            
32.000000           1.190381            5.310619            
32.000000           1.190381            5.310619            
32.000000           1.190381            5.310619            
32.000000           1.190381            5.310619            
33.000000           1.190309            5.510359            
33.000000           1.190309            5.510359            
33.000000           1.190309            5.510359            
33.000000           1.190309            5.510359            
33.000000           1.190309            5.510359            
34.000000           1.190154            5.450797            
34.000000           1.190154            5.450797            
34.000000           1.190154            5.450797            
34.000000           1.190154            5.450797            
35.000000           1.190129            5.720354            
35.000000           1.190129            5.720354            
35.000000           1.190129            5.720354            
35.000000           1.190129            5.720354            
36.000000           1.190041            5.789674            
36.000000           1.190041            5.789674            
36.000000           1.190041            5.789674            
36.000000           1.190041            5.789674            
36.000000           1.190041            5.789674            
37.000000           1.190009            5.790988            
37.000000           1.190009            5.790988            
37.000000           1.190009            5.790988            
37.000000           1.190009            5.790988            
37.000000           1.190009            5.790988            
37.000000           1.190009            5.790988            
37.000000           1.190009            5.790988            
37.000000           1.190009            5.790988            
37.000000           1.190009            5.790988            
37.000000           1.190009            5.790988            


#321s 321726ms 321726684us 
Initial digital shape size: 12306 pixels.
