Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            0.707745            2.211501            
1.000000            0.703581            2.489030            
2.000000            0.700067            2.544140            
3.000000            0.697388            2.779978            
4.000000            0.695364            2.885897            
5.000000            0.693854            2.584097            
6.000000            0.692056            2.729541            
7.000000            0.690448            3.137540            
8.000000            0.689190            2.927274            
9.000000            0.688439            2.971926            
10.000000           0.688102            3.326422            
11.000000           0.687556            3.441383            
12.000000           0.687275            3.720095            
13.000000           0.687181            3.858232            
14.000000           0.687085            3.668359            
14.000000           0.687085            3.668359            
15.000000           0.686916            3.699555            
15.000000           0.686916            3.699555            
16.000000           0.686715            4.018029            
16.000000           0.686715            4.018029            
16.000000           0.686715            4.018029            
17.000000           0.686495            4.049994            
17.000000           0.686495            4.049994            
17.000000           0.686495            4.049994            
18.000000           0.686262            4.210907            
18.000000           0.686262            4.210907            
19.000000           0.686211            4.312376            
19.000000           0.686211            4.312376            
19.000000           0.686211            4.312376            
20.000000           0.686026            4.257975            
20.000000           0.686026            4.257975            
20.000000           0.686026            4.257975            
21.000000           0.685930            4.861809            
21.000000           0.685930            4.861809            
22.000000           0.685903            4.608601            
22.000000           0.685903            4.608601            
22.000000           0.685903            4.608601            
22.000000           0.685903            4.608601            
23.000000           0.685825            4.739113            
23.000000           0.685825            4.739113            
23.000000           0.685825            4.739113            
23.000000           0.685825            4.739113            
24.000000           0.685710            5.137205            
24.000000           0.685710            5.137205            
24.000000           0.685710            5.137205            
24.000000           0.685710            5.137205            
24.000000           0.685710            5.137205            
25.000000           0.685646            5.747403            
25.000000           0.685646            5.747403            
25.000000           0.685646            5.747403            
25.000000           0.685646            5.747403            
25.000000           0.685646            5.747403            
25.000000           0.685646            5.747403            
25.000000           0.685646            5.747403            
25.000000           0.685646            5.747403            
25.000000           0.685646            5.747403            
25.000000           0.685646            5.747403            


#167s 167500ms 167500543us 
Initial digital shape size: 12306 pixels.
