Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            2.582136            8.499452            
1.000000            2.567788            9.609420            
2.000000            2.555851            9.829836            
3.000000            2.547034            9.379950            
4.000000            2.540051            9.461316            
5.000000            2.533238            11.159886           
6.000000            2.525418            12.572711           
7.000000            2.520122            14.063441           
8.000000            2.515759            15.146427           
9.000000            2.512981            17.573114           
9.000000            2.512981            17.573114           
10.000000           2.510765            17.708250           
10.000000           2.510765            17.708250           
10.000000           2.510765            17.708250           
11.000000           2.510201            19.819847           
11.000000           2.510201            19.819847           
11.000000           2.510201            19.819847           
12.000000           2.509992            20.692690           
12.000000           2.509992            20.692690           
13.000000           2.509750            17.706501           
13.000000           2.509750            17.706501           
14.000000           2.509286            17.482878           
14.000000           2.509286            17.482878           
14.000000           2.509286            17.482878           
14.000000           2.509286            17.482878           
15.000000           2.509123            17.199220           
15.000000           2.509123            17.199220           
16.000000           2.508965            18.931057           
16.000000           2.508965            18.931057           
17.000000           2.506943            18.015048           
17.000000           2.506943            18.015048           
17.000000           2.506943            18.015048           
17.000000           2.506943            18.015048           
18.000000           2.506757            19.453705           
18.000000           2.506757            19.453705           
19.000000           2.506583            20.327847           
19.000000           2.506583            20.327847           
20.000000           2.506355            19.786899           
20.000000           2.506355            19.786899           
20.000000           2.506355            19.786899           
20.000000           2.506355            19.786899           
21.000000           2.506344            19.904043           
21.000000           2.506344            19.904043           
21.000000           2.506344            19.904043           
21.000000           2.506344            19.904043           
21.000000           2.506344            19.904043           
22.000000           2.506325            21.406822           
22.000000           2.506325            21.406822           
22.000000           2.506325            21.406822           
22.000000           2.506325            21.406822           
22.000000           2.506325            21.406822           
22.000000           2.506325            21.406822           
22.000000           2.506325            21.406822           
22.000000           2.506325            21.406822           
22.000000           2.506325            21.406822           
22.000000           2.506325            21.406822           


#165s 165593ms 165593885us 
Initial digital shape size: 12306 pixels.
