Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            8.440764            9.948541            
1.000000            8.376214            11.204420           
2.000000            8.316969            12.074078           
3.000000            8.228139            12.689683           
4.000000            8.037157            12.776673           
5.000000            7.943410            12.572637           
6.000000            7.731987            12.247869           
7.000000            7.602256            12.039945           
8.000000            7.514356            13.235896           
9.000000            7.436597            13.471233           
10.000000           7.374402            14.749533           
11.000000           7.278079            15.510637           
12.000000           7.186921            13.083377           
13.000000           7.124829            13.201845           
14.000000           7.073544            12.910378           
15.000000           7.025006            13.368587           
16.000000           6.955436            11.178190           
17.000000           6.863896            11.637329           
18.000000           6.790961            12.108608           
19.000000           6.732371            12.774283           
20.000000           6.655281            12.983277           
21.000000           6.567395            12.406497           
22.000000           6.492381            12.624213           
23.000000           6.353892            13.341705           
24.000000           6.210981            12.656833           
25.000000           6.126355            12.649031           
26.000000           6.024136            13.299341           
27.000000           5.903274            14.349014           
28.000000           5.789639            12.053812           
29.000000           5.702062            13.019964           
30.000000           5.596003            14.850911           
31.000000           5.505918            13.212225           
32.000000           5.387291            12.703554           
33.000000           5.293079            12.264033           
34.000000           5.205894            11.928771           
35.000000           5.126587            11.455143           
36.000000           5.066016            11.642969           
37.000000           4.998562            11.976215           
38.000000           4.940124            12.308327           
39.000000           4.885407            12.179946           
40.000000           4.832600            12.216609           
41.000000           4.779475            12.774281           
42.000000           4.714818            12.399952           
43.000000           4.666148            12.484099           
44.000000           4.619491            12.582382           
45.000000           4.573512            11.090951           
46.000000           4.526437            11.233051           
47.000000           4.484316            12.313310           
48.000000           4.442115            12.745946           
49.000000           4.403530            11.276578           
50.000000           4.367151            11.628659           
51.000000           4.322501            11.021217           
52.000000           4.286098            11.213097           
53.000000           4.249583            11.496004           
54.000000           4.216536            11.934506           
55.000000           4.185408            10.571837           
56.000000           4.149296            10.260046           
57.000000           4.101523            9.822410            
58.000000           4.063654            10.400146           
59.000000           4.029600            9.564007            
60.000000           3.996217            9.768484            
61.000000           3.964868            9.729767            
62.000000           3.929602            9.859195            
63.000000           3.892535            10.344805           
64.000000           3.856353            10.342786           
65.000000           3.823204            9.868380            
66.000000           3.784889            8.699854            
67.000000           3.743652            8.220571            
68.000000           3.697505            8.389227            
69.000000           3.655914            8.429922            
70.000000           3.611424            8.348793            
71.000000           3.565981            9.379837            
72.000000           3.522357            9.366279            
73.000000           3.482378            9.515067            
74.000000           3.434891            10.059666           
75.000000           3.396218            10.413499           
76.000000           3.356645            9.557106            
77.000000           3.316374            9.208327            
78.000000           3.282574            9.267632            
79.000000           3.243562            10.418354           
80.000000           3.210106            9.236691            
81.000000           3.175991            9.216681            
82.000000           3.140848            9.588666            
83.000000           3.104802            9.195155            
84.000000           3.067294            8.839626            
85.000000           3.036775            9.728433            
86.000000           3.003358            11.314867           
87.000000           2.969886            11.408487           
88.000000           2.925397            10.621222           
89.000000           2.889039            10.987232           
90.000000           2.850104            10.688945           
91.000000           2.810626            9.320578            
92.000000           2.773655            9.495141            
93.000000           2.736608            10.206577           
94.000000           2.692919            11.762403           
95.000000           2.654178            11.548651           
96.000000           2.605676            11.103476           
97.000000           2.561022            9.946934            
98.000000           2.521216            9.160399            
99.000000           2.492152            8.863628            
100.000000          2.456129            9.045409            
101.000000          2.427152            9.052544            
102.000000          2.400250            8.509676            
103.000000          2.373336            9.179059            
104.000000          2.345678            10.229995           
105.000000          2.314255            10.542098           
106.000000          2.286936            10.540851           
107.000000          2.261919            10.198439           
108.000000          2.232529            10.399205           
109.000000          2.208083            10.241503           
110.000000          2.183283            9.419649            
111.000000          2.159610            9.979066            
112.000000          2.139040            10.027623           
113.000000          2.119543            9.698764            
114.000000          2.096961            10.104113           
115.000000          2.072442            8.544160            
116.000000          2.049431            8.199127            
117.000000          2.023839            6.444294            
118.000000          1.998971            6.515938            
119.000000          1.971766            6.214651            
120.000000          1.943793            6.156107            
121.000000          1.919896            5.914354            
122.000000          1.899035            6.288406            
123.000000          1.878682            5.995770            
124.000000          1.858107            5.996747            
125.000000          1.837729            6.070011            
126.000000          1.811146            6.867692            
127.000000          1.787204            5.909710            
128.000000          1.762403            5.409052            
129.000000          1.743585            6.128943            
130.000000          1.725452            6.125626            
131.000000          1.708081            5.650197            
132.000000          1.690119            5.381121            
133.000000          1.671108            5.583615            
134.000000          1.646604            5.801696            
135.000000          1.629779            5.753310            
