Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            3.109876            14.260211           
1.000000            3.044456            14.513154           
2.000000            2.984196            14.766098           
3.000000            2.933768            14.666787           
4.000000            2.890870            14.639094           
5.000000            2.857152            14.847037           
6.000000            2.830113            14.868334           
7.000000            2.800343            16.632437           
8.000000            2.766573            16.522782           
9.000000            2.741418            17.053927           
10.000000           2.718096            17.569316           
11.000000           2.694924            19.797761           
12.000000           2.670845            21.228708           
13.000000           2.650329            23.004013           
14.000000           2.637484            22.890749           
15.000000           2.616848            24.357233           
16.000000           2.597837            23.839098           
17.000000           2.579130            25.184462           
18.000000           2.559305            25.589088           
19.000000           2.545547            26.942021           
20.000000           2.531943            27.222730           
21.000000           2.519068            28.217370           
22.000000           2.505279            28.760431           
23.000000           2.493151            27.744197           
24.000000           2.479602            28.905634           
25.000000           2.466204            29.261590           
26.000000           2.446270            29.293349           
27.000000           2.428656            27.951789           
28.000000           2.417756            30.369913           
29.000000           2.403303            31.681297           
30.000000           2.380518            32.391535           
31.000000           2.353168            35.771491           
32.000000           2.341767            32.733486           
33.000000           2.330599            31.634398           
34.000000           2.321640            31.944650           
35.000000           2.312179            31.849367           
36.000000           2.305948            31.560585           
37.000000           2.300612            31.366183           
38.000000           2.292203            31.733693           
39.000000           2.287565            31.482692           
40.000000           2.284011            32.155258           
41.000000           2.281503            32.882966           
42.000000           2.276323            32.681073           
43.000000           2.272031            31.989066           
44.000000           2.081268            31.088477           
45.000000           2.053469            24.651558           
46.000000           2.036953            24.323071           
47.000000           2.024122            24.965242           
48.000000           2.015925            25.916059           
49.000000           2.009095            26.095394           
50.000000           2.003781            25.366682           
51.000000           1.998761            25.527134           
52.000000           1.992649            27.087637           
53.000000           1.988498            28.640954           
54.000000           1.984568            28.786500           
55.000000           1.981945            30.121902           
56.000000           1.968513            30.155389           
57.000000           1.956341            31.054029           
58.000000           1.945156            30.411466           
59.000000           1.937429            30.754961           
60.000000           1.926977            29.500600           
61.000000           1.917991            28.325691           
62.000000           1.911011            29.029434           
63.000000           1.905801            29.842473           
64.000000           1.901576            29.789596           
65.000000           1.898019            30.563522           
66.000000           1.894705            30.498302           
67.000000           1.873841            29.934937           
68.000000           1.872837            30.464515           
69.000000           1.865091            31.936929           
70.000000           1.852482            30.216749           
71.000000           1.838384            31.454626           
72.000000           1.835077            29.277077           
73.000000           1.832859            29.326629           
74.000000           1.829027            29.126414           
75.000000           1.825214            30.782654           
76.000000           1.817763            27.808457           
77.000000           1.807726            29.327563           
78.000000           1.801624            30.090652           
79.000000           1.798730            31.092714           
80.000000           1.797495            31.758476           
81.000000           1.796133            32.281421           
82.000000           1.795637            31.254936           
83.000000           1.795548            31.561245           
83.000000           1.795548            31.561245           
84.000000           1.777783            32.241182           
85.000000           1.776374            31.593480           
85.000000           1.776374            31.593480           
86.000000           1.759711            32.150401           
87.000000           1.758385            31.824248           
88.000000           1.757924            32.169443           
88.000000           1.757924            32.169443           
89.000000           1.743018            32.252688           
90.000000           1.740380            32.546715           
90.000000           1.740380            32.546715           
91.000000           1.726658            32.994563           
91.000000           1.726658            32.994563           
92.000000           1.713791            32.362235           
93.000000           1.713329            32.629074           
93.000000           1.713329            32.629074           
94.000000           1.702147            32.871333           
94.000000           1.702147            32.871333           
95.000000           1.692823            32.845395           
95.000000           1.692823            32.845395           
96.000000           1.684812            33.579609           
97.000000           1.684729            29.905281           
98.000000           1.677494            31.502593           
99.000000           1.675430            31.746093           
100.000000          1.673193            32.005948           
101.000000          1.672323            32.502284           
101.000000          1.672323            32.502284           
102.000000          1.663427            33.157917           
