Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            7.603500            14.260211           
1.000000            7.338000            14.513154           
2.000000            7.086489            15.331985           
3.000000            6.850575            15.232674           
4.000000            6.621296            15.595021           
5.000000            6.407197            17.389631           
6.000000            6.184790            18.578654           
7.000000            5.988905            20.488804           
8.000000            5.781095            22.517458           
9.000000            5.646308            23.439554           
10.000000           5.504432            24.557695           
11.000000           5.363414            21.980455           
12.000000           5.217159            21.926083           
13.000000           5.122761            21.108640           
14.000000           5.041922            24.292159           
15.000000           4.965764            22.107227           
16.000000           4.900336            21.440839           
17.000000           4.817217            21.112088           
18.000000           4.751913            21.351560           
19.000000           4.673911            23.654070           
20.000000           4.594953            23.259775           
21.000000           4.496859            22.278287           
22.000000           4.417353            24.152452           
23.000000           4.342428            23.233176           
24.000000           4.298041            23.443071           
25.000000           4.252632            23.834712           
26.000000           4.217118            23.985268           
27.000000           4.184213            24.177777           
28.000000           4.149683            24.150919           
29.000000           4.115130            23.398536           
30.000000           4.082973            23.725586           
31.000000           4.038040            24.652314           
32.000000           4.001275            25.294625           
33.000000           3.968202            26.276680           
34.000000           3.942531            26.824100           
35.000000           3.914144            27.052819           
36.000000           3.886963            25.534722           
37.000000           3.865822            27.775336           
38.000000           3.848616            29.533485           
39.000000           3.828961            29.975536           
40.000000           3.806822            32.261160           
41.000000           3.790172            32.777271           
42.000000           3.771364            32.491899           
43.000000           3.755650            31.869370           
44.000000           3.738818            33.161864           
45.000000           3.726425            32.440970           
46.000000           3.716801            31.704306           
47.000000           3.709472            31.789695           
48.000000           3.704906            32.890939           
49.000000           3.701062            31.386294           
50.000000           3.695476            30.251953           
51.000000           3.690182            28.940254           
52.000000           3.686720            26.947633           
53.000000           3.682000            26.899552           
54.000000           3.678380            26.773379           
55.000000           3.675528            26.976927           
56.000000           3.672460            27.639358           
57.000000           3.670481            28.142265           
58.000000           3.669917            29.766242           
59.000000           3.667158            27.746050           
60.000000           3.664921            27.976697           
61.000000           3.662091            28.603899           
61.000000           3.662091            28.603899           
62.000000           3.588117            28.906612           
63.000000           3.588013            28.734810           
63.000000           3.588013            28.734810           
64.000000           3.522053            29.008607           
65.000000           3.516416            27.645843           
66.000000           3.514946            27.261283           
66.000000           3.514946            27.261283           
67.000000           3.447173            26.929036           
67.000000           3.447173            26.929036           
68.000000           3.379673            28.508574           
68.000000           3.379673            28.508574           
69.000000           3.309818            26.483736           
70.000000           3.306434            28.024978           
71.000000           3.305111            30.077089           
72.000000           3.301277            29.319008           
73.000000           3.297315            30.912154           
74.000000           3.297114            31.376566           
75.000000           3.296744            32.097881           
76.000000           3.295934            32.404529           
77.000000           3.293493            28.104952           
78.000000           3.292829            28.045517           
78.000000           3.292829            28.045517           
79.000000           3.205946            27.887962           
80.000000           3.197766            29.876725           
81.000000           3.197217            29.291612           
81.000000           3.197217            29.291612           
82.000000           3.110557            31.822957           
82.000000           3.110557            31.822957           
83.000000           3.000230            31.558298           
83.000000           3.000230            31.558298           
84.000000           2.914250            30.204991           
85.000000           2.912452            29.979806           
86.000000           2.912446            30.241035           
86.000000           2.912446            30.241035           
87.000000           2.787284            31.224060           
87.000000           2.787284            31.224060           
88.000000           2.689189            31.979560           
88.000000           2.689189            31.979560           
89.000000           2.565999            30.886898           
90.000000           2.563780            31.622473           
91.000000           2.562283            31.094104           
92.000000           2.562269            31.170425           
93.000000           2.561893            31.173444           
93.000000           2.561893            31.173444           
94.000000           2.463050            31.675533           
95.000000           2.456315            31.193916           
96.000000           2.449056            31.838058           
97.000000           2.446123            31.620233           
98.000000           2.441165            31.389689           
99.000000           2.441108            30.680081           
100.000000          2.440074            30.183847           
101.000000          2.437030            30.986201           
101.000000          2.437030            30.986201           
102.000000          2.361756            32.458501           
102.000000          2.361756            32.458501           
103.000000          2.327149            32.230384           
104.000000          2.325523            31.677426           
105.000000          2.325235            31.727388           
105.000000          2.325235            31.727388           
106.000000          2.290348            31.342753           
106.000000          2.290348            31.342753           
107.000000          2.255914            31.823450           
107.000000          2.255914            31.823450           
108.000000          2.217981            31.293381           
109.000000          2.217769            32.031741           
110.000000          2.215562            33.347913           
111.000000          2.215202            33.244751           
112.000000          2.214031            33.546059           
112.000000          2.214031            33.546059           
113.000000          2.184392            33.371230           
113.000000          2.184392            33.371230           
114.000000          2.155294            33.497985           
115.000000          2.154611            34.486646           
116.000000          2.154252            33.148953           
117.000000          2.151575            34.507001           
118.000000          2.150854            34.727944           
119.000000          2.148823            34.526472           
120.000000          2.148644            35.197027           
121.000000          2.148591            34.736303           
122.000000          2.147218            35.924351           
122.000000          2.147218            35.924351           
123.000000          2.117303            36.598948           
123.000000          2.117303            36.598948           
124.000000          2.091159            36.170113           
125.000000          2.090938            36.494066           
125.000000          2.090938            36.494066           
126.000000          2.067229            34.875418           
127.000000          2.063768            36.202530           
128.000000          2.062584            37.777837           
128.000000          2.062584            37.777837           
129.000000          2.036490            37.091097           
130.000000          2.035024            37.949799           
131.000000          2.034936            37.371195           
131.000000          2.034936            37.371195           
132.000000          2.013156            37.511693           
132.000000          2.013156            37.511693           
133.000000          1.992815            37.608508           
133.000000          1.992815            37.608508           
134.000000          1.974719            37.934808           
135.000000          1.974385            36.359070           
136.000000          1.973904            35.918867           
137.000000          1.973208            37.365990           
137.000000          1.973208            37.365990           
138.000000          1.956508            36.501707           
138.000000          1.956508            36.501707           
139.000000          1.943532            37.250541           
139.000000          1.943532            37.250541           
140.000000          1.932175            37.270213           
140.000000          1.932175            37.270213           
141.000000          1.923832            37.368126           
141.000000          1.923832            37.368126           
142.000000          1.919147            34.958862           
143.000000          1.918460            32.592764           
144.000000          1.917741            32.638626           
145.000000          1.916596            33.588778           
146.000000          1.915779            33.102338           
147.000000          1.914913            32.942796           
147.000000          1.914913            32.942796           
148.000000          1.909508            30.533215           
148.000000          1.909508            30.533215           
149.000000          1.906104            30.859142           
150.000000          1.905752            31.209669           
150.000000          1.905752            31.209669           
151.000000          1.904371            31.656940           
152.000000          1.903768            31.577188           
152.000000          1.903768            31.577188           
153.000000          1.900417            31.327296           
153.000000          1.900417            31.327296           
154.000000          1.898533            30.153770           
155.000000          1.897862            29.662022           
156.000000          1.897403            29.410438           
156.000000          1.897403            29.410438           
157.000000          1.896006            29.605195           
158.000000          1.895973            29.614776           
159.000000          1.895220            29.434695           
159.000000          1.895220            29.434695           
160.000000          1.894812            29.402939           
160.000000          1.894812            29.402939           
161.000000          1.893705            29.246953           
161.000000          1.893705            29.246953           
162.000000          1.893434            29.713308           
162.000000          1.893434            29.713308           
163.000000          1.892264            30.189677           
164.000000          1.892225            30.081156           
164.000000          1.892225            30.081156           
164.000000          1.892225            30.081156           
165.000000          1.882428            28.881645           
165.000000          1.882428            28.881645           
166.000000          1.879190            29.002119           
166.000000          1.879190            29.002119           
166.000000          1.879190            29.002119           
167.000000          1.875654            29.456086           
167.000000          1.875654            29.456086           
168.000000          1.873895            31.014745           
168.000000          1.873895            31.014745           
169.000000          1.873401            29.133905           
169.000000          1.873401            29.133905           
169.000000          1.873401            29.133905           
170.000000          1.871160            29.732176           
170.000000          1.871160            29.732176           
170.000000          1.871160            29.732176           
171.000000          1.869773            29.341982           
171.000000          1.869773            29.341982           
172.000000          1.869421            29.189424           
173.000000          1.868959            28.836847           
174.000000          1.868896            29.142990           
174.000000          1.868896            29.142990           
174.000000          1.868896            29.142990           
175.000000          1.866922            28.462109           
175.000000          1.866922            28.462109           
175.000000          1.866922            28.462109           
176.000000          1.865795            28.560212           
176.000000          1.865795            28.560212           
176.000000          1.865795            28.560212           
177.000000          1.864957            30.141428           
177.000000          1.864957            30.141428           
177.000000          1.864957            30.141428           
177.000000          1.864957            30.141428           
178.000000          1.860711            31.158625           
178.000000          1.860711            31.158625           
178.000000          1.860711            31.158625           
178.000000          1.860711            31.158625           
179.000000          1.859004            31.643791           
179.000000          1.859004            31.643791           
179.000000          1.859004            31.643791           
180.000000          1.858767            32.769246           
180.000000          1.858767            32.769246           
180.000000          1.858767            32.769246           
181.000000          1.858728            32.693240           
181.000000          1.858728            32.693240           
181.000000          1.858728            32.693240           
182.000000          1.857489            32.643298           
182.000000          1.857489            32.643298           
182.000000          1.857489            32.643298           
182.000000          1.857489            32.643298           
183.000000          1.856932            32.493548           
184.000000          1.856644            32.254075           
184.000000          1.856644            32.254075           
184.000000          1.856644            32.254075           
184.000000          1.856644            32.254075           
185.000000          1.855305            32.245716           
185.000000          1.855305            32.245716           
185.000000          1.855305            32.245716           
185.000000          1.855305            32.245716           
186.000000          1.854196            32.295148           
186.000000          1.854196            32.295148           
186.000000          1.854196            32.295148           
187.000000          1.853776            33.147497           
187.000000          1.853776            33.147497           
187.000000          1.853776            33.147497           
187.000000          1.853776            33.147497           
188.000000          1.853743            32.593513           
188.000000          1.853743            32.593513           
188.000000          1.853743            32.593513           
188.000000          1.853743            32.593513           
189.000000          1.852589            32.198886           
189.000000          1.852589            32.198886           
189.000000          1.852589            32.198886           
189.000000          1.852589            32.198886           
189.000000          1.852589            32.198886           
189.000000          1.852589            32.198886           
189.000000          1.852589            32.198886           
189.000000          1.852589            32.198886           


#849s 849026ms 849026204us 
Initial digital shape size: 7481 pixels.
