Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            2.344372            9.803080            
1.000000            2.300788            11.393146           
2.000000            2.264324            11.569394           
3.000000            2.233265            12.323511           
4.000000            2.201176            12.480929           
5.000000            2.173580            13.228010           
6.000000            2.150502            13.499870           
7.000000            2.131111            13.726994           
8.000000            2.114272            14.012214           
9.000000            2.100832            15.935621           
10.000000           2.086570            16.389409           
11.000000           2.075066            16.994671           
12.000000           2.065160            16.946730           
13.000000           2.057698            16.681854           
14.000000           2.051457            17.272726           
15.000000           2.045959            17.679110           
16.000000           2.042087            17.121191           
17.000000           2.039485            16.717918           
18.000000           2.037111            16.947316           
19.000000           2.035982            16.721571           
20.000000           2.034688            16.916063           
21.000000           2.034650            16.840460           
22.000000           2.034060            16.786446           
22.000000           2.034060            16.786446           
23.000000           2.029782            17.351011           
24.000000           2.029566            17.597433           
24.000000           2.029566            17.597433           
25.000000           2.026369            18.083807           
26.000000           2.026026            18.162992           
26.000000           2.026026            18.162992           
27.000000           2.023061            18.367795           
28.000000           2.022943            19.621834           
29.000000           2.022663            19.919776           
29.000000           2.022663            19.919776           
30.000000           2.020307            20.745403           
31.000000           2.020306            20.736755           
31.000000           2.020306            20.736755           
32.000000           2.018326            20.448799           
32.000000           2.018326            20.448799           
33.000000           2.016889            20.630069           
34.000000           2.016656            20.784627           
35.000000           2.016447            20.733746           
35.000000           2.016447            20.733746           
36.000000           2.015686            20.799072           
36.000000           2.015686            20.799072           
37.000000           2.015639            20.897393           
38.000000           2.015419            21.345134           
39.000000           2.015153            22.143891           
40.000000           2.014652            20.458796           
41.000000           2.014168            19.696495           
42.000000           2.014051            20.173735           
43.000000           2.013368            19.747163           
43.000000           2.013368            19.747163           
44.000000           2.012678            20.055826           
44.000000           2.012678            20.055826           
45.000000           2.012467            19.736857           
46.000000           2.012464            19.790779           
47.000000           2.011742            20.644876           
47.000000           2.011742            20.644876           
48.000000           2.011730            20.941386           
49.000000           2.011601            22.299527           
49.000000           2.011601            22.299527           
50.000000           2.010916            22.096478           
50.000000           2.010916            22.096478           
50.000000           2.010916            22.096478           
51.000000           2.008095            21.297549           
