Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            4.681261            9.803080            
1.000000            4.561290            10.307581           
2.000000            4.472149            10.678659           
3.000000            4.402493            10.788572           
4.000000            4.342667            10.159410           
5.000000            4.277961            10.030724           
6.000000            4.231185            10.417844           
7.000000            4.192322            12.045391           
8.000000            4.161891            11.625667           
9.000000            4.129736            11.497008           
10.000000           4.103234            12.077456           
11.000000           4.073066            13.078053           
12.000000           4.052209            12.515490           
13.000000           4.035220            13.702895           
14.000000           4.019360            13.254306           
15.000000           4.006612            13.792134           
16.000000           3.996788            12.355344           
17.000000           3.989538            12.008457           
18.000000           3.983279            14.948799           
19.000000           3.972793            13.449937           
20.000000           3.966446            13.802388           
21.000000           3.962685            13.406862           
22.000000           3.960022            13.263841           
23.000000           3.958167            13.960022           
24.000000           3.949643            16.005716           
25.000000           3.945259            15.558050           
26.000000           3.941971            15.142469           
27.000000           3.940263            15.506663           
28.000000           3.938038            15.938161           
29.000000           3.936402            16.586065           
30.000000           3.929535            15.623498           
31.000000           3.925467            14.516402           
32.000000           3.922384            14.708254           
33.000000           3.922281            16.058151           
34.000000           3.918347            16.759651           
34.000000           3.918347            16.759651           
35.000000           3.899228            17.184626           
35.000000           3.899228            17.184626           
36.000000           3.884586            17.917618           
37.000000           3.883672            16.354088           
38.000000           3.881743            16.271396           
39.000000           3.878864            17.106139           
40.000000           3.878025            17.100454           
40.000000           3.878025            17.100454           
41.000000           3.862759            16.983579           
42.000000           3.858840            18.786657           
43.000000           3.856279            17.438257           
43.000000           3.856279            17.438257           
44.000000           3.844529            19.762801           
45.000000           3.843079            19.772355           
46.000000           3.837463            17.310686           
47.000000           3.835055            19.080110           
47.000000           3.835055            19.080110           
48.000000           3.823689            20.134273           
49.000000           3.822630            18.398197           
49.000000           3.822630            18.398197           
50.000000           3.811095            18.322491           
51.000000           3.804324            17.825849           
52.000000           3.799367            17.592325           
53.000000           3.795921            18.308376           
54.000000           3.791937            18.730660           
55.000000           3.789238            18.885189           
55.000000           3.789238            18.885189           
56.000000           3.779002            18.807078           
57.000000           3.775059            21.817084           
58.000000           3.772086            24.945538           
59.000000           3.766881            21.804282           
60.000000           3.761582            22.457064           
61.000000           3.759347            21.895731           
62.000000           3.746789            21.027828           
63.000000           3.745326            21.097335           
64.000000           3.745187            20.464041           
65.000000           3.744878            20.670370           
66.000000           3.744380            20.814025           
66.000000           3.744380            20.814025           
67.000000           3.734170            21.442020           
68.000000           3.734065            22.040167           
68.000000           3.734065            22.040167           
69.000000           3.727396            24.108802           
70.000000           3.726942            22.718594           
71.000000           3.722734            21.139372           
72.000000           3.722473            22.797097           
73.000000           3.720676            21.397332           
74.000000           3.719593            22.836219           
74.000000           3.719593            22.836219           
75.000000           3.714779            21.453089           
76.000000           3.713865            20.711397           
76.000000           3.713865            20.711397           
77.000000           3.710549            21.416351           
78.000000           3.707628            21.198113           
79.000000           3.706971            20.833336           
80.000000           3.706224            21.358653           
81.000000           3.702848            23.250493           
82.000000           3.700339            20.954146           
83.000000           3.698063            21.788954           
84.000000           3.695208            20.547071           
85.000000           3.693701            20.405767           
86.000000           3.690534            22.173442           
86.000000           3.690534            22.173442           
87.000000           3.687901            22.150537           
88.000000           3.687436            20.986769           
89.000000           3.686726            22.224380           
89.000000           3.686726            22.224380           
90.000000           3.684978            22.843096           
90.000000           3.684978            22.843096           
91.000000           3.682985            24.660704           
92.000000           3.681418            23.614662           
93.000000           3.680937            24.918172           
94.000000           3.677649            23.940712           
94.000000           3.677649            23.940712           
95.000000           3.674752            24.083856           
95.000000           3.674752            24.083856           
96.000000           3.673202            24.766051           
96.000000           3.673202            24.766051           
97.000000           3.671606            24.033810           
98.000000           3.669080            24.266010           
99.000000           3.667329            26.671840           
99.000000           3.667329            26.671840           
100.000000          3.665961            26.494070           
100.000000          3.665961            26.494070           
101.000000          3.665579            27.549963           
102.000000          3.665060            30.866826           
103.000000          3.664000            27.324759           
104.000000          3.663260            27.847487           
104.000000          3.663260            27.847487           
104.000000          3.663260            27.847487           
105.000000          3.647205            27.680576           
105.000000          3.647205            27.680576           
105.000000          3.647205            27.680576           
106.000000          3.635094            28.369304           
106.000000          3.635094            28.369304           
