Iteration           EnergyValue II      EnergyValue MDCA    
0.000000            6.254138            11.375956           
1.000000            6.134551            11.880842           
2.000000            6.045958            12.252469           
3.000000            5.976886            12.362965           
4.000000            5.920370            11.737113           
5.000000            5.857158            11.609921           
6.000000            5.811305            11.997964           
7.000000            5.774779            11.645363           
8.000000            5.744031            12.131143           
9.000000            5.713256            13.844340           
10.000000           5.678401            12.729674           
11.000000           5.659097            12.878557           
12.000000           5.634845            13.030413           
13.000000           5.621327            13.481925           
14.000000           5.609896            13.441443           
15.000000           5.599117            13.733433           
16.000000           5.589300            13.963678           
17.000000           5.583819            13.766090           
18.000000           5.578366            13.938415           
19.000000           5.566087            12.994941           
20.000000           5.560078            12.871096           
20.000000           5.560078            12.871096           
21.000000           5.536281            12.975896           
22.000000           5.531980            14.394055           
23.000000           5.526314            13.486448           
24.000000           5.526304            12.465001           
25.000000           5.523589            14.329177           
26.000000           5.520839            14.190932           
27.000000           5.519787            14.443284           
28.000000           5.515506            12.866401           
29.000000           5.513352            13.361295           
29.000000           5.513352            13.361295           
30.000000           5.496916            14.122373           
31.000000           5.495500            13.467366           
32.000000           5.492276            13.657312           
33.000000           5.491085            13.480841           
34.000000           5.491060            13.322365           
34.000000           5.491060            13.322365           
35.000000           5.475440            13.374398           
36.000000           5.473173            13.710239           
36.000000           5.473173            13.710239           
37.000000           5.461355            13.924712           
38.000000           5.460985            13.789143           
38.000000           5.460985            13.789143           
39.000000           5.449175            14.047053           
40.000000           5.448210            14.062092           
41.000000           5.445952            15.718317           
42.000000           5.440546            14.894154           
43.000000           5.435336            15.221195           
44.000000           5.431754            16.068025           
45.000000           5.427002            15.359187           
46.000000           5.426507            15.672615           
46.000000           5.426507            15.672615           
47.000000           5.416838            16.093097           
48.000000           5.411629            15.721349           
49.000000           5.407968            16.080802           
50.000000           5.405077            15.883738           
51.000000           5.404814            16.592640           
52.000000           5.400652            15.545634           
53.000000           5.394778            17.657361           
54.000000           5.386712            14.849130           
55.000000           5.386268            15.475304           
56.000000           5.378313            18.562205           
57.000000           5.376289            18.136626           
58.000000           5.373759            16.415147           
59.000000           5.373058            16.595409           
59.000000           5.373058            16.595409           
60.000000           5.367696            17.829914           
61.000000           5.367475            17.543406           
61.000000           5.367475            17.543406           
62.000000           5.361398            20.312479           
63.000000           5.361283            20.483586           
64.000000           5.359358            19.899447           
65.000000           5.357342            21.363273           
66.000000           5.352232            18.947176           
67.000000           5.350946            19.258999           
68.000000           5.348637            19.286007           
68.000000           5.348637            19.286007           
69.000000           5.345623            19.313545           
69.000000           5.345623            19.313545           
70.000000           5.344178            18.010687           
70.000000           5.344178            18.010687           
70.000000           5.344178            18.010687           
71.000000           5.327973            18.187132           
71.000000           5.327973            18.187132           
71.000000           5.327973            18.187132           
72.000000           5.313333            18.163683           
73.000000           5.311601            17.530767           
74.000000           5.308387            17.509462           
74.000000           5.308387            17.509462           
75.000000           5.305008            18.602150           
75.000000           5.305008            18.602150           
76.000000           5.303900            17.517006           
76.000000           5.303900            17.517006           
77.000000           5.302958            18.081449           
77.000000           5.302958            18.081449           
78.000000           5.302667            17.489643           
79.000000           5.302024            17.809909           
79.000000           5.302024            17.809909           
80.000000           5.300675            18.070977           
80.000000           5.300675            18.070977           
81.000000           5.300180            17.885125           
81.000000           5.300180            17.885125           
81.000000           5.300180            17.885125           
82.000000           5.288741            18.038961           
82.000000           5.288741            18.038961           
83.000000           5.288482            19.506389           
83.000000           5.288482            19.506389           
84.000000           5.287621            18.848231           
85.000000           5.286763            18.513963           
85.000000           5.286763            18.513963           
85.000000           5.286763            18.513963           
86.000000           5.275542            18.581561           
86.000000           5.275542            18.581561           
86.000000           5.275542            18.581561           
87.000000           5.265626            17.970799           
87.000000           5.265626            17.970799           
87.000000           5.265626            17.970799           
88.000000           5.257898            18.935383           
88.000000           5.257898            18.935383           
88.000000           5.257898            18.935383           
89.000000           5.251253            18.876884           
89.000000           5.251253            18.876884           
89.000000           5.251253            18.876884           
90.000000           5.246608            17.740221           
90.000000           5.246608            17.740221           
91.000000           5.246166            17.812415           
92.000000           5.246162            17.765292           
92.000000           5.246162            17.765292           
93.000000           5.246074            17.764489           
94.000000           5.245463            18.448186           
94.000000           5.245463            18.448186           
95.000000           5.245208            18.176754           
95.000000           5.245208            18.176754           
95.000000           5.245208            18.176754           
96.000000           5.241401            19.305165           
96.000000           5.241401            19.305165           
96.000000           5.241401            19.305165           
97.000000           5.240547            18.625120           
97.000000           5.240547            18.625120           
98.000000           5.240057            18.169673           
98.000000           5.240057            18.169673           
99.000000           5.239430            17.313498           
99.000000           5.239430            17.313498           
100.000000          5.238540            18.612647           
100.000000          5.238540            18.612647           
100.000000          5.238540            18.612647           
101.000000          5.237264            18.949208           
101.000000          5.237264            18.949208           
101.000000          5.237264            18.949208           
101.000000          5.237264            18.949208           
102.000000          5.236442            18.658532           
102.000000          5.236442            18.658532           
103.000000          5.236029            18.232858           
103.000000          5.236029            18.232858           
104.000000          5.234990            18.787021           
104.000000          5.234990            18.787021           
105.000000          5.234540            18.073624           
105.000000          5.234540            18.073624           
106.000000          5.234130            17.764363           
106.000000          5.234130            17.764363           
106.000000          5.234130            17.764363           
106.000000          5.234130            17.764363           
106.000000          5.234130            17.764363           
107.000000          5.233711            16.998014           
107.000000          5.233711            16.998014           
108.000000          5.233537            16.754276           
108.000000          5.233537            16.754276           
108.000000          5.233537            16.754276           
109.000000          5.232019            16.917076           
109.000000          5.232019            16.917076           
109.000000          5.232019            16.917076           
109.000000          5.232019            16.917076           
109.000000          5.232019            16.917076           
109.000000          5.232019            16.917076           
109.000000          5.232019            16.917076           
109.000000          5.232019            16.917076           
109.000000          5.232019            16.917076           
109.000000          5.232019            16.917076           


#681s 681743ms 681743569us 
Initial digital shape size: 11527 pixels.
